id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
1697,4482,Lennox Brown,,,,,,,,,,,0.0,0.0,8.0,2.0,17.0,Right Handed Bat,"Nov 24, 1910|Randfontein, Transvaal",,--
1698,4483,Bob Crisp,,,,,,,,,,,0.0,0.0,35.0,9.0,123.0,Right Handed Bat,"May 28, 1911|Calcutta (now Kolkata), Bengal, India",Right-arm fast,--
1699,4484,Chud Langton,,,,,,,,,,,0.0,2.0,73.0,15.0,298.0,Right Handed Bat,"Mar 02, 1912|Pietermaritzburg, Natal",,--
1700,4485,Dudley Nourse,,,,,,,,,,,9.0,14.0,231.0,34.0,2960.0,Right Handed Bat,"Nov 12, 1910|Durban, Natal",,--
1701,4486,Eric Rowan,,,,,,,,,,,3.0,12.0,236.0,26.0,1965.0,Right Handed Bat,"Jul 20, 1909|Johannesburg, Transvaal",Right-arm legbreak,--
1702,4487,Denis Tomlinson,,,,,,,,,,,0.0,0.0,9.0,1.0,9.0,Right Handed Bat,"Sep 04, 1910|Umtali (now Mutare), Rhodesia",Right-arm legbreak,--
1703,4488,Herby Wade,,,,,,,,,,,0.0,0.0,40.0,10.0,327.0,Right Handed Bat,"Sep 14, 1905|Durban, Natal",,--
1704,4489,Nipper Nicholson,,,,,,,,,,,0.0,0.0,29.0,4.0,76.0,Right Handed Bat,"Sep 17, 1909|Millom, Cumberland, England",,--
1705,4490,Jack Robertson,,,,,,,,,,,0.0,0.0,17.0,3.0,51.0,Right Handed Bat,"Jun 05, 1906|Wynberg, Cape Town, Cape Province",,--
1706,4491,Ernest Bock,,,,,,,,,,,0.0,0.0,9.0,1.0,11.0,Right Handed Bat,"Sep 17, 1908|Kimberley, Cape Province",Right-arm medium,--
1707,4492,Dooley Briscoe,,,,,,,,,,,0.0,0.0,16.0,2.0,33.0,Right Handed Bat,"Feb 06, 1911|Johannesburg, Transvaal",,--
1708,4493,Eric Davies,,,,,,,,,,,0.0,0.0,3.0,5.0,9.0,Left Handed Bat,"Aug 26, 1909|King William's Town, Cape Province",Right-arm fast,--
1709,4494,Robert Harvey,,,,,,,,,,,0.0,0.0,28.0,2.0,51.0,Right Handed Bat,"Sep 14, 1911|Swinboume, Orange Free State",Right-arm medium,--
1710,4495,Gerald Bond,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right Handed Bat,"Apr 05, 1909|Cape Town, Cape Province",Right-arm medium,--
1711,4496,Norman Gordon,,,,,,,,,,,0.0,0.0,7.0,5.0,8.0,Right Handed Bat,"Aug 06, 1911|Boksburg, Transvaal",Right-arm fast,--
1712,4497,Alan Melville,,,,,,,,,,,4.0,3.0,189.0,11.0,894.0,Right Handed Bat,"May 19, 1910|Carnarvon, Cape Province",,--
1713,4498,Pieter van der Bijl,,,,,,,,,,,1.0,2.0,125.0,5.0,460.0,Right Handed Bat,"Oct 21, 1907|Kenilworth, Cape Town, Cape Province",,--
1714,4499,Billy Wade,,,,,,,,,,,1.0,3.0,125.0,11.0,511.0,Right Handed Bat,"Jun 18, 1914|Durban, Natal",,--
1715,4500,Ronnie Grieveson,,,,,,,,,,,0.0,1.0,75.0,2.0,114.0,Right Handed Bat,"Aug 24, 1909|Johannesburg, RSA",,--
1716,4501,Ossie Dawson,,,,,,,,,,,0.0,1.0,55.0,9.0,293.0,Right Handed Bat,"Sep 01, 1919|Rossburgh, Durban, Natal",Right-arm medium,--
1717,4502,Tony Harris,,,,,,,,,,,0.0,1.0,60.0,3.0,100.0,Right Handed Bat,"Aug 27, 1916|Kimberley, Cape Province",,--
1718,4503,Johnny Lindsay,,,,,,,,,,,0.0,0.0,9.0,3.0,21.0,Right Handed Bat,"Sep 08, 1908|Barkly East, Cape Province",,--
1719,4504,Tufty Mann,,,,,,,,,,,0.0,1.0,52.0,19.0,400.0,Right Handed Bat,"Dec 28, 1920|Benoni, Transvaal",Left-arm orthodox,--
1720,4505,Athol Rowan,,,,,,,,,,,0.0,0.0,41.0,15.0,290.0,Right Handed Bat,"Feb 07, 1921|Kensington, Johannesburg, Transvaal",Right-arm offbreak,--
1721,4506,Ian Smith,,,,,,,,,,,0.0,0.0,11.0,9.0,39.0,Right Handed Bat,"Feb 23, 1925|Durban, Natal",Right-arm legbreak,--
1722,4507,Lindsay Tuckett,,,,,,,,,,,0.0,0.0,40.0,9.0,131.0,Right Handed Bat,"Feb 06, 1919|Durban, Natal",Right-arm fast-medium,--
1723,4508,Dennis Dyer,,,,,,,,,,,0.0,1.0,62.0,3.0,96.0,Right Handed Bat,"May 02, 1914|Berea, Durban, Natal",Left-arm orthodox,--
1724,4509,Jack Plimsoll,,,,,,,,,,,0.0,0.0,8.0,1.0,16.0,Right Handed Bat,"Oct 27, 1917|Kalk Bay, Cape Province",Left-arm fast-medium,--
1725,4510,George Fullerton,,,,,,,,,,,0.0,3.0,88.0,7.0,325.0,Right Handed Bat,"Dec 08, 1922|Kensington, Johannesburg, Transvaal",Right-arm medium,--
1726,4511,Denis Begbie,,,,,,,,,,,0.0,0.0,48.0,5.0,138.0,Right Handed Bat,"Dec 12, 1914|Middelburg, Transvaal",,--
1727,4512,Cuan McCarthy,,,,,,,,,,,0.0,0.0,5.0,15.0,28.0,Right Handed Bat,"Mar 24, 1929|Pietermaritzberg, Natal",Right-arm fast,--
1728,4513,Owen Wynne,,,,,,,,,,,0.0,1.0,50.0,6.0,219.0,Right Handed Bat,"Jun 01, 1919|Johannesburg, Transvaal",,--
1729,4514,Martin Hanley,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right Handed Bat,"Nov 10, 1918|Aliwal North, Cape Province",Right-arm offbreak,--
1730,4515,Fish Markham,,,,,,,,,,,0.0,0.0,20.0,1.0,20.0,Right Handed Bat,"Sep 12, 1924|Mbabane, Swaziland",Right-arm legbreak,--
1731,4516,Jack Cheetham,,,,,,,,,,,0.0,5.0,89.0,24.0,883.0,Right Handed Bat,"May 26, 1920|Mowbray, Cape Town, Cape Province",Right-arm legbreak,--
1732,4517,Jack Nel,,,,,,,,,,,0.0,0.0,38.0,6.0,150.0,Right Handed Bat,"Jul 10, 1928|Cape Town, Cape Province",,--
1733,4518,Hugh Tayfield,,,,,,,,,,,0.0,2.0,75.0,37.0,862.0,Right Handed Bat,"Jan 30, 1929|Durban, Natal",Right-arm offbreak,--
1734,4519,John Watkins,,,,,,,,,,,0.0,3.0,92.0,15.0,612.0,Right Handed Bat,"Apr 10, 1923|Durban, Natal",Right-arm medium,--
1735,4520,Ronald Draper,,,,,,,,,,,0.0,0.0,15.0,2.0,25.0,Right Handed Bat,"Dec 24, 1926|Oudtshoorn, Cape Province",,--
1736,4521,Michael Melle,,,,,,,,,,,0.0,0.0,17.0,7.0,68.0,Right Handed Bat,"Jun 03, 1930|Forest Town, Johannesburg, Transvaal",Right-arm fast,--
1737,4522,Paul Winslow,,,,,,,,,,,1.0,0.0,108.0,5.0,186.0,Right Handed Bat,"May 21, 1929|Johannesburg, Transvaal",Right-arm legbreak,--
1738,4523,Geoff Chubb,,,,,,,,,,,0.0,0.0,15.0,5.0,63.0,Right Handed Bat,"Apr 12, 1911|East London, Cape Province",Right-arm fast-medium,--
1739,4524,Jackie McGlew,,,,,,,,,,,7.0,10.0,255.0,34.0,2440.0,Right Handed Bat,"Mar 11, 1929|Pietermaritzberg, Natal",Right-arm legbreak,--
1740,4525,Clive van Ryneveld,,,,,,,,,,,0.0,3.0,83.0,19.0,724.0,Right Handed Bat,"Mar 19, 1928|St James, Cape Town, Cape Province",Right-arm legbreak,--
1741,4526,John Waite,,,,,,,,,,,4.0,16.0,134.0,50.0,2405.0,Right Handed Bat,"Jan 19, 1930|Johannesburg, Transvaal",,--
1742,4527,Roy McLean,,,,,,,,,,,5.0,10.0,142.0,40.0,2120.0,Right Handed Bat,"Jul 09, 1930|Pietermaritzberg, Natal",,--
1743,4528,Percy Mansell,,,,,,,,,,,0.0,2.0,90.0,13.0,355.0,Right Handed Bat,"Mar 16, 1920|St George's, Telford, Shropshire, England",Right-arm legbreak,--
1744,4529,Russell Endean,,,,,,,,,,,3.0,8.0,162.0,28.0,1630.0,Right Handed Bat,"May 31, 1924|Parkview, Johannesburg, Transvaal",,--
1745,4530,Ken Funston,,,,,,,,,,,0.0,5.0,92.0,18.0,824.0,Right Handed Bat,"Dec 03, 1925|Pretoria, Transvaal",,--
1746,4531,Anton Murray,,,,,,,,,,,1.0,1.0,109.0,10.0,289.0,Right Handed Bat,"Apr 30, 1922|Grahamstown, Cape Province",,--
1747,4532,Eddie Fuller,,,,,,,,,,,0.0,0.0,17.0,7.0,64.0,Right Handed Bat,"Aug 02, 1931|Worcester, Cape Province",Right-arm fast-medium,--
1748,4533,Headley Keith,,,,,,,,,,,0.0,2.0,73.0,8.0,318.0,Left Handed Bat,"Oct 25, 1927|Dundee, Natal",Left-arm orthodox,--
1749,4534,Neil Adcock,,,,,,,,,,,0.0,0.0,24.0,26.0,146.0,Right Handed Bat,"Mar 08, 1931|Sea Point, Cape Town, Cape Province",Right-arm fast,--
1750,4535,David Ironside,,,,,,,,,,,0.0,0.0,13.0,3.0,37.0,Right Handed Bat,"May 02, 1925|Lourenco Marques, Mozambique",Right-arm fast-medium,--
1751,4536,Dick Westcott,,,,,,,,,,,0.0,1.0,62.0,5.0,166.0,Right Handed Bat,"Sep 19, 1927|Lisbon, Portugal",Right-arm medium,--
1752,4537,Trevor Goddard,,,,,,,,,,,1.0,18.0,112.0,41.0,2516.0,Left Handed Bat,"Aug 01, 1931|Durban, Natal",Left-arm medium,--
1753,4538,Peter Heine,,,,,,,,,,,0.0,0.0,31.0,14.0,209.0,Right Handed Bat,"Jun 28, 1928|Winterton, Natal",Right-arm fast,--
1754,4539,Scotch Taylor,,,,,,,,,,,0.0,0.0,12.0,1.0,18.0,Right Handed Bat,"Jul 25, 1925|Johannesburg, Transvaal",Right-arm legbreak,--
1755,4540,Tony Pithey,,,,,,,,,,,1.0,4.0,154.0,17.0,819.0,Right Handed Bat,"Jul 17, 1933|Umtali (now Mutare), Rhodesia",Right-arm offbreak,--
1756,4541,Chris Duckworth,,,,,,,,,,,0.0,0.0,13.0,2.0,28.0,Right Handed Bat,"Mar 22, 1933|Que Que (now Kwekwe), Rhodesia",,--
1757,4542,Chris Burger,,,,,,,,,,,0.0,0.0,37.0,2.0,62.0,Right Handed Bat,"Jul 12, 1935|Randfontein, Transvaal",Right-arm medium,--
1758,4543,Peter Carlstein,,,,,,,,,,,0.0,0.0,42.0,8.0,190.0,Right Handed Bat,"Oct 28, 1938|Klerksdorp, Transvaal",Right-arm legbreak,--
1759,4544,Pom Pom Fellows-Smith,,,,,,,,,,,0.0,0.0,35.0,4.0,166.0,Right Handed Bat,"Feb 03, 1932|Berea, Durban, Natal",Right-arm medium,--
1760,4545,Geoff Griffin,,,,,,,,,,,0.0,0.0,14.0,2.0,25.0,Right Handed Bat,"Jun 12, 1939|Greytown, Natal",Right-arm fast,--
1761,4546,Sid OLinn,,,,,,,,,,,0.0,2.0,98.0,7.0,297.0,Left Handed Bat,"May 05, 1927|Oudtshoorn, Cape Province",,--
1762,4547,Tich Wesley,,,,,,,,,,,0.0,0.0,35.0,3.0,49.0,Left Handed Bat,"Sep 05, 1937|Durban, Natal",Left-arm orthodox,--
1763,4548,Jim Pothecary,,,,,,,,,,,0.0,0.0,12.0,3.0,26.0,Right Handed Bat,"Dec 06, 1933|Cape Town, Cape Province",Right-arm medium,--
1764,4549,Atholl McKinnon,,,,,,,,,,,0.0,0.0,27.0,8.0,107.0,Right Handed Bat,"Aug 20, 1932|Port Elizabeth, Cape Province",Left-arm orthodox,--
1765,4550,Eddie Barlow,,,,,,,,,,,6.0,15.0,201.0,30.0,2516.0,Right Handed Bat,"Aug 12, 1940|Pretoria, Transvaal",Right-arm medium,--
1766,4551,Colin Bland,,,,,,,,,,,3.0,9.0,144.0,21.0,1669.0,Right Handed Bat,"Apr 05, 1938|Bulawayo, Rhodesia",Right-arm medium,--
1767,4552,Harry Bromfield,,,,,,,,,,,0.0,0.0,21.0,9.0,59.0,Right Handed Bat,"Jun 26, 1932|Mossel Bay, Cape Province",Right-arm offbreak,--
1768,4553,Kim Elgie,,,,,,,,,,,0.0,1.0,56.0,3.0,75.0,Right Handed Bat,"Mar 06, 1933|Berea, Durban, Natal",Left-arm orthodox,--
1769,4554,Goofy Lawrence,,,,,,,,,,,0.0,0.0,43.0,5.0,141.0,Right Handed Bat,"Mar 31, 1932|Salisbury (now Harare), Rhodesia",Right-arm fast-medium,--
1770,4555,Peter Pollock,,,,,,,,,,,0.0,2.0,75.0,28.0,607.0,Right Handed Bat,"Jun 30, 1941|Pietermaritzburg, Natal",Right-arm fast,--
1771,4556,Kenneth Walter,,,,,,,,,,,0.0,0.0,10.0,2.0,11.0,Right Handed Bat,"Nov 05, 1939|Johannesburg, Transvaal",Right-arm fast,--
1772,4557,Sydney Burke,,,,,,,,,,,0.0,0.0,20.0,2.0,42.0,Right Handed Bat,"Mar 11, 1934|Pretoria, Transvaal",Right-arm fast-medium,--
1773,4558,Buster Farrer,,,,,,,,,,,0.0,0.0,40.0,6.0,221.0,Right Handed Bat,"Dec 08, 1936|King William's Town, Cape Province",Right-arm offbreak,--
1774,4559,Tiger Lance,,,,,,,,,,,0.0,5.0,70.0,13.0,591.0,Right Handed Bat,"Jun 06, 1940|Pretoria, Transvaal",Right-arm medium,--
1775,4560,Denis Lindsay,,,,,,,,,,,3.0,5.0,182.0,19.0,1130.0,Right Handed Bat,"Sep 04, 1939|Benoni, Transvaal",,--
1776,4561,Joe Partridge,,,,,,,,,,,0.0,0.0,13.0,11.0,73.0,Right Handed Bat,"Dec 09, 1932|Bulawayo, Rhodesia",Right-arm fast-medium,--
1777,4562,David Pithey,,,,,,,,,,,0.0,1.0,55.0,8.0,138.0,Right Handed Bat,"Oct 04, 1936|Salisbury (now Harare), Rhodesia",Right-arm offbreak,--
1778,4563,Graeme Pollock,,,,,,,,,,,7.0,11.0,274.0,23.0,2256.0,Left Handed Bat,"Feb 27, 1944|Durban, Natal",Right-arm legbreak,--
1779,4564,Kelly Seymour,,,,,,,,,,,0.0,0.0,36.0,7.0,84.0,Right Handed Bat,"Jun 05, 1936|Kokstad, Cape Province",Right-arm offbreak,--
1780,4565,Peter van der Merwe,,,,,,,,,,,0.0,3.0,76.0,15.0,533.0,Right Handed Bat,"Mar 14, 1937|Paarl, Cape Province",Left-arm orthodox,--
1781,4566,Clive Halse,,,,,,,,,,,0.0,0.0,19.0,3.0,30.0,Right Handed Bat,"Feb 28, 1935|Empangeni, Natal",Right-arm fast,--
1782,4567,Derek Varnals,,,,,,,,,,,0.0,0.0,23.0,3.0,97.0,Right Handed Bat,"Jul 24, 1935|Durban, Natal",,--
1783,4568,Glen Hall,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right Handed Bat,"May 24, 1938|Pretoria, Transvaal",Right-arm legbreak,--
1784,4569,Mike Macaulay,,,,,,,,,,,0.0,0.0,21.0,1.0,33.0,Right Handed Bat,"Apr 19, 1939|Durban, Natal",,--
1785,4570,Ali Bacher,,,,,,,,,,,0.0,6.0,73.0,12.0,679.0,Right Handed Bat,"May 24, 1942|Johannesburg, Transvaal",Right-arm legbreak,--
1786,4571,Jackie Botten,,,,,,,,,,,0.0,0.0,33.0,3.0,65.0,Right Handed Bat,"Jun 21, 1938|Pretoria, Transvaal",Right-arm fast-medium,--
1787,4572,Richard Dumbrill,,,,,,,,,,,0.0,0.0,36.0,5.0,153.0,Right Handed Bat,"Nov 19, 1938|Wandsworth, London, England",Right-arm medium,--
1788,4573,Mike Procter,,,,,,,,,,,0.0,0.0,48.0,7.0,226.0,Right Handed Bat,"Sep 15, 1946|Durban, Natal",Right-arm fast,--
1789,4574,Pat Trimborn,,,,,,,,,,,0.0,0.0,11.0,4.0,13.0,Right Handed Bat,"May 18, 1940|Glenwood, Durban, Natal",Right-arm fast-medium,--
1790,4575,Jackie du Preez,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,Right Handed Bat,"Nov 14, 1942|Salisbury (now Harare), Rhodesia",Right-arm legbreak,--
1791,4576,Grahame Chevalier,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right Handed Bat,"Mar 09, 1937|Cape Town, Cape Province",Left-arm orthodox,--
1792,4577,Dennis Gamsy,,,,,,,,,,,0.0,0.0,30.0,2.0,39.0,Right Handed Bat,"Feb 17, 1940|Glenwood, Durban, Natal",,--
1793,4578,Lee Irvine,,,,,,,,,,,1.0,2.0,102.0,4.0,353.0,Left Handed Bat,"Mar 09, 1944|Durban, Natal",Right-arm medium,--
1794,4579,Barry Richards,,,,,,,,,,,2.0,2.0,140.0,4.0,508.0,Right Handed Bat,"Jul 21, 1945|Morningside, Durban, Natal",Right-arm offbreak,--
1795,4580,Tertius Bosch,,,,2.0,,,,,,,0.0,0.0,5.0,1.0,5.0,Right Handed Bat,"Mar 14, 1966|Vereeniging, Transvaal",Right-arm fast,--
1796,4581,Hansie Cronje,2.0,39.0,112.0,188.0,5565.0,,,,,,6.0,23.0,135.0,68.0,3714.0,Right Handed Bat,"Sep 25, 1969|Bloemfontein, Orange Free State",Right-arm medium,--
1797,4582,Allan Donald,0.0,0.0,13.0,164.0,95.0,,,,,,0.0,0.0,37.0,72.0,652.0,Right Handed Bat,"Oct 20, 1966|Bloemfontein, Orange Free State",Right-arm fast,--
1798,4583,Andrew Hudson,2.0,18.0,161.0,89.0,2559.0,,,,,,4.0,13.0,163.0,35.0,2007.0,Right Handed Bat,"Mar 17, 1965|Eshowe, Natal",Right-arm medium,--
1799,4584,Peter Kirsten,0.0,9.0,97.0,40.0,1293.0,,,,,,1.0,4.0,104.0,12.0,626.0,Right Handed Bat,"May 14, 1955|Pietermaritzburg, Natal",Right-arm offbreak,--
1800,4585,Adrian Kuiper,0.0,3.0,63.0,25.0,539.0,,,,,,0.0,0.0,34.0,1.0,34.0,Right Handed Bat,"Aug 24, 1959|Johannesburg, Transvaal",,--
1801,4586,Meyrick Pringle,0.0,0.0,13.0,17.0,48.0,,,,,,0.0,0.0,33.0,4.0,67.0,Right Handed Bat,"Jun 22, 1966|Adelaide, Cape Province",Right-arm fast-medium,--
1802,4587,Dave Richardson,0.0,1.0,53.0,122.0,868.0,,,,,,1.0,8.0,109.0,42.0,1359.0,Right Handed Bat,"Sep 16, 1959|Johannesburg, Transvaal",,--
1803,4588,Mark Rushmere,0.0,0.0,35.0,4.0,78.0,,,,,,0.0,0.0,3.0,1.0,6.0,Right Handed Bat,"Jan 07, 1965|Port Elizabeth, Cape Province",Right-arm medium,--
1804,4589,Richard Snell,0.0,2.0,63.0,42.0,322.0,,,,,,0.0,0.0,48.0,5.0,95.0,Right Handed Bat,"Sep 12, 1968|Durban, Natal",Right-arm fast-medium,--
1805,4590,Kepler Wessels,1.0,26.0,107.0,109.0,3367.0,,,,,,6.0,15.0,179.0,40.0,2788.0,Left Handed Bat,"Sep 14, 1957|Bloemfontein, Orange Free State",,--
1806,4591,Jimmy Cook,0.0,0.0,35.0,4.0,67.0,,,,,,0.0,0.0,43.0,3.0,107.0,Right Handed Bat,"Jul 31, 1953|Johannesburg, Transvaal",Right-arm offbreak,--
1807,4592,Omar Henry,0.0,0.0,11.0,3.0,20.0,,,,,,0.0,0.0,34.0,3.0,53.0,Left Handed Bat,"Jan 23, 1952|Stellenbosch, Cape Province",Left-arm orthodox,--
1808,4593,Brian McMillan,1.0,0.0,127.0,78.0,841.0,,,,,,3.0,13.0,113.0,38.0,1968.0,Right Handed Bat,"Dec 22, 1963|Welkom, Orange Free State",Right-arm fast-medium,--
1809,4594,Jonty Rhodes,2.0,33.0,121.0,245.0,5935.0,,,,,,3.0,17.0,117.0,52.0,2532.0,Right Handed Bat,"Jul 27, 1969|Pietermaritzberg, Natal",Right-arm medium,Batsman
1810,4595,Brett Schultz,,,,1.0,,,,,,,0.0,0.0,6.0,9.0,9.0,Left Handed Bat,"Aug 26, 1970|East London, Cape Province",Left-arm fast,--
1811,4596,Craig Matthews,0.0,0.0,26.0,56.0,141.0,,,,,,0.0,1.0,62.0,18.0,348.0,Right Handed Bat,"Feb 15, 1965|Cape Town, Cape Province",Right-arm fast-medium,--
1812,4597,Daryll Cullinan,3.0,23.0,124.0,138.0,3860.0,,,,,,14.0,20.0,275.0,70.0,4554.0,Right Handed Bat,"Mar 04, 1967|Kimberley, Cape Province",Right-arm offbreak,--
1813,4598,Clive Eksteen,0.0,0.0,6.0,6.0,6.0,,,,,,0.0,0.0,22.0,7.0,91.0,Right Handed Bat,"Dec 02, 1966|Johannesburg, Transvaal",Left-arm orthodox,--
1814,4599,Pat Symcox,0.0,3.0,61.0,80.0,694.0,,,,,,1.0,4.0,108.0,20.0,741.0,Right Handed Bat,"Apr 14, 1960|Kimberley, Cape Province",Right-arm offbreak,--
1815,4600,Fanie de Villiers,0.0,0.0,20.0,83.0,170.0,,,,,,0.0,2.0,67.0,18.0,359.0,Right Handed Bat,"Oct 13, 1964|Vereeniging, Transvaal",Right-arm fast-medium,--
1816,4601,Gary Kirsten,13.0,45.0,188.0,185.0,6798.0,,,,,,21.0,34.0,275.0,101.0,7289.0,Left Handed Bat,"Nov 23, 1967|Cape Town, Cape Province",Right-arm offbreak,--
1817,4602,John Commins,,,,,,,,,,,0.0,0.0,45.0,3.0,125.0,Right Handed Bat,"Feb 19, 1965|East London, Cape Province",Right-arm medium,--
1818,4603,Steven Jack,0.0,0.0,6.0,2.0,7.0,,,,,,0.0,0.0,7.0,2.0,7.0,Right Handed Bat,"Aug 04, 1970|Durban, Natal",Right-arm fast,--
1819,4604,Rudi Steyn,0.0,0.0,4.0,1.0,4.0,,,,,,0.0,0.0,46.0,3.0,127.0,Right Handed Bat,"Jun 30, 1967|Kimberley, Cape Province",Right-arm medium,--
1820,4605,Paul Adams,0.0,0.0,33.0,24.0,66.0,,,,,,0.0,0.0,35.0,45.0,360.0,Right Handed Bat,"Jan 20, 1977|Cape Town, Cape Province",Left-arm chinaman,--
1821,4606,Lance Klusener,2.0,19.0,103.0,171.0,3576.0,,,,,,4.0,8.0,174.0,49.0,1906.0,Left Handed Bat,"Sep 04, 1971|Durban, Natal",Right-arm fast-medium,--
1822,4607,Adam Bacher,0.0,1.0,56.0,13.0,270.0,,,,,,0.0,5.0,96.0,19.0,833.0,Right Handed Bat,"Oct 29, 1973|Johannesburg, Transvaal",Right-arm medium,--
1823,4608,HD Ackerman,,,,,,,,,,,0.0,1.0,57.0,4.0,161.0,Right Handed Bat,"Feb 14, 1973|Cape Town, Cape Province",Right-arm medium,--
1824,4609,Gerhardus Liebenberg,0.0,0.0,39.0,4.0,94.0,,,,,,0.0,0.0,45.0,5.0,104.0,Right Handed Bat,"Apr 07, 1972|Upington, Cape Province",Right-arm fast-medium,--
1825,4610,Steve Elworthy,0.0,0.0,23.0,39.0,100.0,,,,,,0.0,0.0,48.0,4.0,72.0,Right Handed Bat,"Feb 23, 1965|Bulawayo, Rhodesia",Right-arm fast-medium,--
1826,4611,David Terbrugge,0.0,0.0,5.0,4.0,5.0,,,,,,0.0,0.0,4.0,7.0,16.0,Right Handed Bat,"Jan 31, 1977|Ladysmith, Natal",Right-arm fast-medium,--
1827,4612,Nantie Hayward,0.0,0.0,4.0,21.0,12.0,,,,,,0.0,0.0,14.0,16.0,66.0,Right Handed Bat,"Mar 06, 1977|Uitenhage, Cape Province",Right-arm fast,--
1828,4613,Pieter Strydom,0.0,0.0,34.0,10.0,48.0,,,,,,0.0,0.0,30.0,2.0,35.0,Right Handed Bat,"Jun 10, 1969|Somerset East, Cape Province",Left-arm orthodox,--
1829,4614,Mfuneko Ngam,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,Right Handed Bat,"Jan 29, 1979|Middledrift, Cape Province",Right-arm fast,--
1830,4616,Dewald Pretorius,,,,,,,,,,,0.0,0.0,9.0,4.0,22.0,Right Handed Bat,"Dec 06, 1977|Pretoria, Transvaal",Right-arm fast,Bowler
1831,4617,Martin van Jaarsveld,0.0,0.0,45.0,11.0,124.0,,,,,,0.0,3.0,73.0,9.0,397.0,Right Handed Bat,"Jun 18, 1974|Klerksdorp, Transvaal",Right-arm medium,Batsman
1832,4618,Alan Dawson,0.0,0.0,23.0,19.0,69.0,,,,,,0.0,0.0,10.0,2.0,10.0,Right Handed Bat,"Nov 27, 1969|Cape Town, Cape Province",Right-arm fast-medium,--
1833,4621,Thami Tsolekile,,,,,,,,,,,0.0,0.0,22.0,3.0,47.0,Right Handed Bat,"Oct 09, 1980|Cape Town, Cape Province",Right-arm offbreak,WK-Batsman
1834,4624,Greg Chappell,3.0,14.0,138.0,74.0,2331.0,,,,,,24.0,31.0,247.0,87.0,7110.0,Right Handed Bat,"Aug 07, 1948|Unley, Adelaide, South Australia",Right-arm medium,--
1835,4625,Ian Chappell,0.0,8.0,86.0,16.0,673.0,,,,,,14.0,26.0,196.0,75.0,5345.0,Right Handed Bat,"Sep 26, 1943|Unley, Adelaide, South Australia",Right-arm legbreak,--
1836,4626,Alan Connolly,,,,1.0,,,,,,,0.0,0.0,37.0,29.0,260.0,Right Handed Bat,"Jun 29, 1939|Skipton, Victoria",Right-arm fast-medium,--
1837,4627,Bill Lawry,0.0,0.0,27.0,1.0,27.0,,,,,,13.0,27.0,210.0,67.0,5234.0,Left Handed Bat,"Feb 11, 1937|Thornbury, Melbourne, Victoria",Left-arm medium,--
1838,4628,Garth McKenzie,,,,1.0,,,,,,,0.0,2.0,76.0,60.0,945.0,Right Handed Bat,"Jun 24, 1941|Cottesloe, Perth, Western Australia",Right-arm fast,--
1839,4629,Ashley Mallett,0.0,0.0,8.0,9.0,14.0,,,,,,0.0,0.0,43.0,38.0,430.0,Right Handed Bat,"Jul 13, 1945|Chatswood, Sydney, New South Wales",Right-arm offbreak,--
1840,4630,Rod Marsh,0.0,4.0,66.0,92.0,1225.0,,,,,,3.0,16.0,132.0,96.0,3633.0,Left Handed Bat,"Nov 04, 1947|Armadale, Perth, Western Australia",Right-arm offbreak,--
1841,4631,Ian Redpath,0.0,0.0,24.0,5.0,46.0,,,,,,8.0,31.0,171.0,66.0,4737.0,Right Handed Bat,"May 11, 1941|Geelong, Victoria",Right-arm medium,--
1842,4632,Keith Stackpole,0.0,3.0,61.0,6.0,224.0,,,,,,7.0,14.0,207.0,43.0,2807.0,Right Handed Bat,"Jul 10, 1940|Collingwood, Melbourne, Victoria",Right-arm legbreak,--
1843,4633,Alan Thomson,,,,1.0,,,,,,,0.0,0.0,12.0,4.0,22.0,Right Handed Bat,"Dec 02, 1945|Reservoir, Victoria",Right-arm fast-medium,--
1844,4634,Doug Walters,0.0,2.0,59.0,28.0,513.0,,,,,,15.0,33.0,250.0,74.0,5357.0,Right Handed Bat,"Dec 21, 1945|Marshdale, Dungog, New South Wales",Right-arm medium,--
1845,4635,Ross Edwards,0.0,3.0,80.0,9.0,255.0,,,,,,2.0,9.0,170.0,20.0,1171.0,Right Handed Bat,"Dec 01, 1942|Cottesloe, Perth, Western Australia",,--
1846,4636,Dennis Lillee,0.0,0.0,42.0,63.0,240.0,,,,,,0.0,1.0,73.0,70.0,905.0,Right Handed Bat,"Jul 18, 1949|Subiaco, Perth, Western Australia",Right-arm fast,--
1847,4637,Bob Massie,0.0,0.0,16.0,3.0,16.0,,,,,,0.0,0.0,42.0,6.0,78.0,Left Handed Bat,"Apr 14, 1947|Subiaco, Perth, Western Australia",Right-arm fast-medium,--
