id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
2256,43938,William Hare Ashley,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,Right-hand bat,"February 10, 1862, Mowbray, Cape Colony",Left-arm medium,
2257,44014,John Anderson,0.0,0.0,39.0,8.0,151.0,0.0,0.0,9.0,4.0,12.0,,,,,,Right-hand bat,"October 6, 1982, Durban, Natal",Right-arm offbreak,Batsman
2258,44024,Adam Marc Bacher,0.0,1.0,56.0,13.0,270.0,,,,,,0.0,5.0,96.0,19.0,833.0,Right-hand bat,"October 29, 1973, Johannesburg, Transvaal",Right-arm medium,
2259,44026,Aron Bacher,,,,,,,,,,,0.0,6.0,73.0,12.0,679.0,Right-hand bat,"May 24, 1942, Johannesburg, Transvaal",Legbreak,
2260,44040,Xenophon Constantine Balaskas,,,,,,,,,,,1.0,0.0,122.0,9.0,174.0,Right-hand bat,"October 15, 1910, Kimberley, Cape Province",Legbreak googly,
2261,44045,Edgar John Barlow,,,,,,,,,,,6.0,15.0,201.0,30.0,2516.0,Right-hand bat,"August 12, 1940, Pretoria, Transvaal",Right-arm medium,
2262,44056,Harold Vane Baumgartner,,,,,,,,,,,0.0,0.0,16.0,1.0,19.0,Right-hand bat,"November 17, 1883, Henley-on-Thames, Oxfordshire, England",Slow left-arm orthodox,
2263,44059,Rolland Beaumont,,,,,,,,,,,0.0,0.0,31.0,5.0,70.0,Right-hand bat,"February 4, 1884, Newcastle, Natal",Right-arm bowler,
2264,44062,Denis Warburton Begbie,,,,,,,,,,,0.0,0.0,48.0,5.0,138.0,Right-hand bat,"December 12, 1914, Middelburg, Transvaal","Right-arm offbreak, Legbreak googly",
2265,44065,Alexander John Bell,,,,,,,,,,,0.0,0.0,26.0,16.0,69.0,Right-hand bat,"April 15, 1906, East London, Cape Province",Right-arm fast-medium,
2266,44070,Dale Martin Benkenstein,0.0,1.0,69.0,23.0,305.0,,,,,,,,,,,Right-hand bat,"June 9, 1974, Salisbury (now Harare), Rhodesia","Right-arm medium, Right-arm offbreak",
2267,44076,Christopher George de Villiers Burger,,,,,,,,,,,0.0,0.0,37.0,2.0,62.0,Right-hand bat,"July 12, 1935, Randfontein, Transvaal",Right-arm medium,
2268,44078,George Finlay-Bissett,,,,,,,,,,,0.0,0.0,23.0,4.0,38.0,Right-hand bat,"November 5, 1905, Kimberley, Cape Province",Right-arm fast,
2269,44079,Murray Bisset,,,,,,,,,,,0.0,0.0,35.0,3.0,103.0,Right-hand bat,"April 14, 1876, Port Elizabeth, Cape Province",Slow left-arm orthodox,
2270,44082,James Manuel Blanckenberg,,,,,,,,,,,0.0,2.0,59.0,18.0,455.0,Right-hand bat,"December 31, 1893, Claremont, Cape Town, Cape Province",Right-arm medium,
2271,44084,Kenneth Colin Bland,,,,,,,,,,,3.0,9.0,144.0,21.0,1669.0,Right-hand bat,"April 5, 1938, Bulawayo, Rhodesia",Right-arm medium,
2272,44088,Ernest George Bock,,,,,,,,,,,0.0,0.0,9.0,1.0,11.0,Right-hand bat,"September 17, 1908, Kimberley, Cape Province",Right-arm medium,
2273,44089,Gulam Hussain Bodi,0.0,1.0,51.0,2.0,83.0,0.0,0.0,8.0,1.0,8.0,,,,,,Left-hand bat,"January 4, 1979, Hathuran, India",Slow left-arm chinaman,Opening batsman
2274,44091,Nico Boje,2.0,4.0,129.0,115.0,1414.0,,,,1.0,,0.0,4.0,85.0,43.0,1312.0,Left-hand bat,"March 20, 1973, Bloemfontein, Orange Free State",Slow left-arm orthodox,Bowler
2275,44092,Gerald Edward Bond,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"April 5, 1909, Cape Town, Cape Province",Right-arm medium,
2276,44097,Tertius Bosch,,,,2.0,,,,,,,0.0,0.0,5.0,1.0,5.0,Right-hand bat,"March 14, 1966, Vereeniging, Transvaal",Right-arm fast,
2277,44098,Lungile Edgar Bosman,0.0,2.0,88.0,14.0,301.0,0.0,3.0,94.0,14.0,323.0,,,,,,Right-hand bat,"April 14, 1977, Kimberley, Cape Province",Right-arm medium,
2278,44102,Andre Cornelius Botha,0.0,2.0,56.0,42.0,666.0,0.0,0.0,38.0,14.0,130.0,,,,,,Left-hand bat,"September 12, 1975, Johannesburg, Transvaal",Right-arm medium,Allrounder
2279,44109,James Thomas Botten,,,,,,,,,,,0.0,0.0,33.0,3.0,65.0,Right-hand bat,"June 21, 1938, Pretoria, Transvaal",Right-arm fast-medium,
2280,44111,Mark Verdon Boucher,1.0,26.0,147.0,295.0,4686.0,0.0,0.0,36.0,25.0,268.0,5.0,35.0,125.0,147.0,5515.0,Right-hand bat,"December 3, 1976, East London, Cape Province",Right-arm medium,Wicketkeeper batsman
2281,44116,William Henry Brann,,,,,,,,,,,0.0,1.0,50.0,3.0,71.0,Right-hand bat,"April 4, 1899, Port Elizabeth, Cape Province",,
2282,44121,Arthur Wellesley Briscoe,,,,,,,,,,,0.0,0.0,16.0,2.0,33.0,Right-hand bat,"February 6, 1911, Johannesburg, Transvaal",,
2283,44124,Harry Dudley Bromfield,,,,,,,,,,,0.0,0.0,21.0,9.0,59.0,Right-hand bat,"June 26, 1932, Mossel Bay, Cape Province",Right-arm offbreak,
2284,44132,Lennox Sydney Brown,,,,,,,,,,,0.0,0.0,8.0,2.0,17.0,Right-hand bat,"November 24, 1910, Randfontein, Transvaal","Right-arm fast-medium, Legbreak googly",
2285,44138,Rudi Edwin Bryson,0.0,0.0,17.0,7.0,32.0,,,,,,,,,,,Right-hand bat,"July 25, 1968, Springs, Transvaal",Right-arm fast-medium,
2286,44143,Sydney Frank Burke,,,,,,,,,,,0.0,0.0,20.0,2.0,42.0,Right-hand bat,"March 11, 1934, Pretoria, Transvaal",Right-arm medium-fast,
2287,44147,Isaac Daniel Buys,,,,,,,,,,,0.0,0.0,4.0,1.0,4.0,Right-hand bat,"February 4, 1895, Somerset East, Cape Colony",Left-arm fast-medium,
2288,44149,Johan Botha,0.0,0.0,46.0,78.0,609.0,0.0,0.0,34.0,40.0,201.0,0.0,0.0,25.0,5.0,83.0,Right-hand bat,"May 2, 1982, Johannesburg, Transvaal",Right-arm offbreak,Allrounder
2289,44407,Wesley Barresi,1.0,6.0,137.0,30.0,866.0,0.0,4.0,75.0,40.0,787.0,,,,,,Right-hand bat,"May 3, 1984, Johannesburg",Right-arm offbreak,Wicketkeeper batsman
2290,44410,Farhaan Behardien,0.0,6.0,70.0,59.0,1074.0,0.0,1.0,64.0,38.0,518.0,,,,,,Right-hand bat,"October 9, 1983, Johannesburg",Right-arm fast-medium,Batting allrounder
2291,44416,David John Callaghan,1.0,0.0,169.0,29.0,493.0,,,,,,,,,,,Right-hand bat,"February 1, 1965, Queenstown, Cape Province",Right-arm medium,
2292,44419,Horace Brakenridge Cameron,,,,,,,,,,,0.0,10.0,90.0,26.0,1239.0,Right-hand bat,"July 5, 1905, Port Elizabeth, Cape Province",,
2293,44421,Thomas Campbell,,,,,,,,,,,0.0,0.0,48.0,5.0,90.0,Right-hand bat,"February 9, 1882, Edinburgh, Midlothian, Scotland",,
2294,44424,Peter Rudolph Carlstein,,,,,,,,,,,0.0,0.0,42.0,8.0,190.0,Right-hand bat,"October 28, 1938, Klerksdorp, Transvaal",Legbreak,
2295,44426,Claude Pagdett Carter,,,,,,,,,,,0.0,0.0,45.0,10.0,181.0,Right-hand bat,"April 23, 1881, Durban, Natal",Slow left-arm orthodox,
2296,44427,Robert Hector Catterall,,,,,,,,,,,3.0,11.0,120.0,24.0,1555.0,Right-hand bat,"July 10, 1900, Port Elizabeth, Cape Province",Right-arm medium,
2297,44430,Horace William Chapman,,,,,,,,,,,0.0,0.0,17.0,2.0,39.0,Right-hand bat,"June 30, 1890, Durban, Natal",Legbreak googly,
2298,44435,John Erskine Cheetham,,,,,,,,,,,0.0,5.0,89.0,24.0,883.0,Right-hand bat,"May 26, 1920, Mowbray, Cape Town, Cape Province",Legbreak,
2299,44438,Grahame Anton Chevalier,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"March 9, 1937, Cape Town, Cape Province",Slow left-arm orthodox,
2300,44440,James Alexander Joseph Christy,,,,,,,,,,,1.0,5.0,103.0,10.0,618.0,Right-hand bat,"December 12, 1904, Pretoria, Transvaal",Right-arm medium,
2301,44441,Geoffrey Walter Ashton Chubb,,,,,,,,,,,0.0,0.0,15.0,5.0,63.0,Right-hand bat,"April 12, 1911, East London, Cape Province",Right-arm medium-fast,
2302,44450,John Alexander Kennedy Cochran,,,,,,,,,,,0.0,0.0,4.0,1.0,4.0,Right-hand bat,"July 15, 1909, Johannesburg, Transvaal",Right-arm medium-fast,
2303,44451,Stanley Keppel Coen,,,,,,,,,,,0.0,0.0,41.0,2.0,101.0,Right-hand bat,"October 14, 1902, Heilbron, Orange Free State",Right-arm bowler,
2304,44454,John McIllwaine Moore Commaille,,,,,,,,,,,0.0,0.0,47.0,12.0,355.0,Right-hand bat,"February 21, 1883, Cape Town, Cape Province",,
2305,44455,John Brian Commins,,,,,,,,,,,0.0,0.0,45.0,3.0,125.0,Right-hand bat,"February 19, 1965, East London, Cape Province",Right-arm medium,
2306,44460,Dalton Parry Conyngham,,,,,,,,,,,0.0,0.0,3.0,1.0,6.0,Right-hand bat,"May 10, 1897, Durban, Natal",Right-arm medium,
2307,44463,Frederick James Cook,,,,,,,,,,,0.0,0.0,7.0,1.0,7.0,Right-hand bat,"1870, Java, Dutch East Indies",,
2308,44465,Stephen James Cook,0.0,0.0,35.0,4.0,67.0,,,,,,0.0,0.0,43.0,3.0,107.0,Right-hand bat,"July 31, 1953, Johannesburg, Transvaal",Right-arm offbreak,
2309,44468,Alfred Henry Cecil Cooper,,,,,,,,,,,0.0,0.0,6.0,1.0,6.0,Right-hand bat,"September 2, 1893, Johannesburg, Transvaal",Right-arm medium,
2310,44474,Joseph Lovell Cox,,,,,,,,,,,0.0,0.0,12.0,3.0,17.0,Right-hand bat,"June 28, 1886, Pietermaritzberg, Natal",Right-arm medium,
2311,44480,Godfrey Cripps,,,,,,,,,,,0.0,0.0,18.0,1.0,21.0,Right-hand bat,"October 19, 1865, Mussoorie (now Musuri), United Provinces, India",Right-arm bowler,
2312,44481,Robert James Crisp,,,,,,,,,,,0.0,0.0,35.0,9.0,123.0,Right-hand bat,"May 28, 1911, Calcutta (now Kolkata), Bengal, India",Right-arm fast,
2313,44485,Wessel Johannes Cronje,2.0,39.0,112.0,188.0,5565.0,,,,,,6.0,23.0,135.0,68.0,3714.0,Right-hand bat,"September 25, 1969, Bloemfontein, Orange Free State",Right-arm medium,
2314,44486,Derek Norman Crookes,0.0,1.0,54.0,32.0,296.0,,,,,,,,,,,Right-hand bat,"March 5, 1969, Mariannhill, Natal",Right-arm offbreak,
2315,44489,Daryll John Cullinan,3.0,23.0,124.0,138.0,3860.0,,,,,,14.0,20.0,275.0,70.0,4554.0,Right-hand bat,"March 4, 1967, Kimberley, Cape Province",Right-arm offbreak,
2316,44491,Sydney Harry Curnow,,,,,,,,,,,0.0,0.0,47.0,7.0,168.0,Right-hand bat,"December 16, 1907, Benoni, Transvaal",,
2317,44493,Neil Miller Carter,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,4.0,,,,,,Left-hand bat,"January 29, 1975, Cape Town, Cape Province",Left-arm medium-fast,Allrounder
2318,44656,Stephen Craig Cook,,,,,,,,,,,3.0,2.0,117.0,11.0,632.0,Right-hand bat,"November 29, 1982, Johannesburg, Transvaal",Right-arm medium,Opening batsman
2319,44673,Eric Londesbrough Dalton,,,,,,,,,,,2.0,3.0,117.0,15.0,698.0,Right-hand bat,"December 2, 1906, Durban, Natal",,
2320,44676,Eric Quail Davies,,,,,,,,,,,0.0,0.0,3.0,5.0,9.0,Left-hand bat,"August 26, 1909, King William's Town, Cape Province",Right-arm fast,
2321,44682,Alan Charles Dawson,0.0,0.0,23.0,19.0,69.0,,,,,,0.0,0.0,10.0,2.0,10.0,Right-hand bat,"November 27, 1969, Cape Town, Cape Province",Right-arm medium-fast,
2322,44683,Oswald Charles Dawson,,,,,,,,,,,0.0,1.0,55.0,9.0,293.0,Right-hand bat,"September 1, 1919, Rossburgh, Durban, Natal",Right-arm medium,
2323,44685,Hubert Gouvaine Deane,,,,,,,,,,,0.0,3.0,93.0,17.0,628.0,Right-hand bat,"July 21, 1895, Eshowe, Zululand",,
2324,44689,Zander de Bruyn,,,,,,,,,,,0.0,1.0,83.0,3.0,155.0,Right-hand bat,"July 5, 1975, Johannesburg, Transvaal",Right-arm fast-medium,
2325,44696,Petrus Stephanus de Villiers,0.0,0.0,20.0,83.0,170.0,,,,,,0.0,2.0,67.0,18.0,359.0,Right-hand bat,"October 13, 1964, Vereeniging, Transvaal",Right-arm fast-medium,
2326,44708,Hendrik Human Dippenaar,4.0,26.0,125.0,107.0,3421.0,0.0,0.0,1.0,1.0,1.0,3.0,7.0,177.0,38.0,1718.0,Right-hand bat,"June 14, 1977, Kimberley, Cape Province",Right-arm offbreak,
2327,44709,Cecil Donovan Dixon,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"February 12, 1891, Potchefstroom, Transvaal",Right-arm medium,
2328,44716,Allan Anthony Donald,0.0,0.0,13.0,164.0,95.0,,,,,,0.0,0.0,37.0,72.0,652.0,Right-hand bat,"October 20, 1966, Bloemfontein, Orange Free State",Right-arm fast,
2329,44719,Robert Reid Dower,,,,,,,,,,,0.0,0.0,9.0,1.0,9.0,Right-hand bat,"June 4, 1876, Kokstad, Cape Colony",,
2330,44721,Ronald George Draper,,,,,,,,,,,0.0,0.0,15.0,2.0,25.0,Right-hand bat,"December 24, 1926, Oudtshoorn, Cape Province",,
2331,44727,Christopher Anthony Russell Duckworth,,,,,,,,,,,0.0,0.0,13.0,2.0,28.0,Right-hand bat,"March 22, 1933, Que Que (now Kwekwe), Rhodesia",,
2332,44730,Richard Dumbrill,,,,,,,,,,,0.0,0.0,36.0,5.0,153.0,Right-hand bat,"November 19, 1938, Wandsworth, London, England",Right-arm medium,
2333,44731,Jacobus Petrus Duminy,,,,,,,,,,,0.0,0.0,12.0,3.0,30.0,Left-hand bat,"December 16, 1897, Bellville, Cape Province",Slow left-arm orthodox,
2334,44732,Owen Robert Dunell,,,,,,,,,,,0.0,0.0,26.0,2.0,42.0,Right-hand bat,"July 15, 1856, Port Elizabeth, Cape Province",,
2335,44738,John Harcourt du Preez,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,Right-hand bat,"November 14, 1942, Salisbury (now Harare), Rhodesia",Legbreak googly,
2336,44743,Jacobus Francois du Toit,,,,,,,,,,,0.0,0.0,2.0,1.0,2.0,Right-hand bat,"April 2, 1869, Jacobsdal, Orange Free State",Left-arm medium,
2337,44747,Dennis Victor Dyer,,,,,,,,,,,0.0,1.0,62.0,3.0,96.0,Right-hand bat,"May 2, 1914, Berea, Durban, Natal",Slow left-arm orthodox,
2338,44752,Henry Davids,0.0,0.0,7.0,2.0,8.0,0.0,2.0,68.0,9.0,161.0,,,,,,Right-hand bat,"January 19, 1980, Stellenbosch, Cape Province",Right-arm medium-fast,Top-order batsman
2339,44828,Francois du Plessis,11.0,32.0,185.0,134.0,5120.0,1.0,8.0,119.0,44.0,1363.0,9.0,19.0,137.0,58.0,3608.0,Right-hand bat,"July 13, 1984, Pretoria",Legbreak,Middle-order batsman
2340,44851,Con de Wet de Lange,0.0,0.0,26.0,13.0,123.0,0.0,0.0,22.0,8.0,35.0,,,,,,Right-hand bat,"February 11, 1981, Bellville, Cape Province",Slow left-arm orthodox,Bowling allrounder
2341,44930,Friedel de Wet,,,,,,,,,,,0.0,0.0,20.0,2.0,20.0,Right-hand bat,"June 26, 1980, Durban, Natal",Right-arm fast-medium,Bowler
2342,44932,Jean-Paul Duminy,4.0,27.0,150.0,194.0,5047.0,0.0,11.0,96.0,81.0,1934.0,6.0,8.0,166.0,46.0,2103.0,Left-hand bat,"April 14, 1984, Strandfontein, Cape Town, Cape Province",Right-arm offbreak,Batting allrounder
2343,44936,Abraham Benjamin de Villiers,25.0,53.0,176.0,228.0,9577.0,0.0,10.0,79.0,78.0,1672.0,22.0,46.0,278.0,114.0,8765.0,Right-hand bat,"February 17, 1984, Pretoria",Right-arm medium,Wicketkeeper batsman
2344,44954,Clive Edward Eksteen,0.0,0.0,6.0,6.0,6.0,,,,,,0.0,0.0,22.0,7.0,91.0,Right-hand bat,"December 2, 1966, Johannesburg, Transvaal",Slow left-arm orthodox,
2345,44955,Michael Kelsey Elgie,,,,,,,,,,,0.0,1.0,56.0,3.0,75.0,Right-hand bat,"March 6, 1933, Berea, Durban, Natal",Slow left-arm orthodox,
2346,44956,Grant David Elliott,2.0,11.0,115.0,83.0,1976.0,0.0,0.0,27.0,17.0,171.0,0.0,0.0,25.0,5.0,86.0,Right-hand bat,"March 21, 1979, Johannesburg, Transvaal",Right-arm medium,Allrounder
2347,44960,Steven Elworthy,0.0,0.0,23.0,39.0,100.0,,,,,,0.0,0.0,48.0,4.0,72.0,Right-hand bat,"February 23, 1965, Bulawayo, Rhodesia",Right-arm fast-medium,
2348,44964,William Russell Endean,,,,,,,,,,,3.0,8.0,162.0,28.0,1630.0,Right-hand bat,"May 31, 1924, Parkview, Johannesburg, Transvaal",,
2349,45037,William Stephen Farrer,,,,,,,,,,,0.0,0.0,40.0,6.0,221.0,Right-hand bat,"December 8, 1936, King William's Town, Cape Province",Right-arm offbreak,
2350,45039,George Aubrey Faulkner,,,,,,,,,,,4.0,8.0,204.0,25.0,1754.0,Right-hand bat,"December 17, 1881, Port Elizabeth, Cape Province",Legbreak googly,
2351,45041,Jonathan Payn Fellows-Smith,,,,,,,,,,,0.0,0.0,35.0,4.0,166.0,Right-hand bat,"February 3, 1932, Berea, Durban, Natal",Right-arm medium,
2352,45048,Charles Gustav Fichardt,,,,,,,,,,,0.0,0.0,10.0,2.0,15.0,Right-hand bat,"March 20, 1870, Bloemfontein, Orange Free State",,
2353,45051,Charles Edward Finlason,,,,,,,,,,,0.0,0.0,6.0,1.0,6.0,Right-hand bat,"February 19, 1860, Camberwell, London, England",Right-arm fast,
2354,45057,Claude Eugene Floquet,,,,,,,,,,,0.0,0.0,11.0,1.0,12.0,Right-hand bat,"November 3, 1884, Aliwal North, Cape Colony",Right-arm medium,
2355,45072,Howard Henry Francis,,,,,,,,,,,0.0,0.0,29.0,2.0,39.0,Right-hand bat,"May 26, 1868, Westbury, Clifton, Bristol, England",,
2356,45074,Cyril Matthew Francois,,,,,,,,,,,0.0,1.0,72.0,5.0,252.0,Right-hand bat,"June 20, 1897, Lewisham, London, England",Right-arm fast-medium,
2357,45075,Charles Newton Frank,,,,,,,,,,,1.0,0.0,152.0,3.0,236.0,Right-hand bat,"January 27, 1891, Jagersfontein, Orange Free State",,
2358,45076,William Hughes Bowker Frank,,,,,,,,,,,0.0,0.0,5.0,1.0,7.0,Right-hand bat,"November 23, 1872, King William's Town, Cape Colony",Right-arm medium,
2359,45078,George Murray Fullerton,,,,,,,,,,,0.0,3.0,88.0,7.0,325.0,Right-hand bat,"December 8, 1922, Kensington, Johannesburg, Transvaal",Right-arm medium,
2360,45080,Edward Russell Henry Fuller,,,,,,,,,,,0.0,0.0,17.0,7.0,64.0,Right-hand bat,"August 2, 1931, Worcester, Cape Province",Right-arm fast-medium,
2361,45081,Kenneth James Funston,,,,,,,,,,,0.0,5.0,92.0,18.0,824.0,Right-hand bat,"December 3, 1925, Pretoria, Transvaal",,
2362,45204,Robert Frylinck,,,,,,,,,3.0,,,,,,,Right-hand bat,"September 27, 1984, Durban",Right-arm medium,Allrounder
2363,45214,Dennis Gamsy,,,,,,,,,,,0.0,0.0,30.0,2.0,39.0,Right-hand bat,"February 17, 1940, Glenwood, Durban, Natal",,
2364,45224,Herschelle Herman Gibbs,21.0,37.0,175.0,248.0,8094.0,0.0,3.0,90.0,23.0,400.0,14.0,26.0,228.0,90.0,6167.0,Right-hand bat,"February 23, 1974, Green Point, Cape Town, Cape Province",Right-arm bowler,
2365,45231,Robert Anthony Gleeson,,,,,,,,,,,0.0,0.0,3.0,1.0,4.0,Right-hand bat,"December 6, 1873, Port Elizabeth, Cape Province",Right-arm medium,
2366,45232,George Keyworth Glover,,,,,,,,,,,0.0,0.0,18.0,1.0,21.0,Right-hand bat,"May 13, 1870, Wakefield, Yorkshire, England",Right-arm offbreak,
2367,45234,Trevor Leslie Goddard,,,,,,,,,,,1.0,18.0,112.0,41.0,2516.0,Left-hand bat,"August 1, 1931, Durban, Natal",Left-arm medium,
2368,45239,Norman Gordon,,,,,,,,,,,0.0,0.0,7.0,5.0,8.0,Right-hand bat,"August 6, 1911, Boksburg, Transvaal",Right-arm fast,
2369,45242,Robert Graham,,,,,,,,,,,0.0,0.0,4.0,2.0,6.0,Right-hand bat,"September 16, 1877, Grahamstown, Cape Province",Right-arm medium,
2370,45246,Ronald Eustace Grieveson,,,,,,,,,,,0.0,1.0,75.0,2.0,114.0,Right-hand bat,"August 24, 1909, Johannesburg, RSA",,
2371,45247,Geoffrey Merton Griffin,,,,,,,,,,,0.0,0.0,14.0,2.0,25.0,Right-hand bat,"June 12, 1939, Greytown, Natal",Right-arm fast,
2372,45393,Ernest Austin Halliwell,,,,,,,,,,,0.0,1.0,57.0,8.0,188.0,Right-hand bat,"September 7, 1864, Drayton Green, Ealing, Middlesex, England",,
2373,45394,Alfred Ewart Hall,,,,,,,,,,,0.0,0.0,5.0,7.0,11.0,Left-hand bat,"January 23, 1896, Bolton, Lancashire, England",Left-arm fast-medium,
2374,45396,Andrew James Hall,0.0,3.0,81.0,88.0,905.0,0.0,0.0,11.0,2.0,11.0,1.0,3.0,163.0,21.0,760.0,Right-hand bat,"July 31, 1975, Johannesburg, Transvaal",Right-arm fast-medium,
2375,45397,Glen Gordon Hall,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"May 24, 1938, Pretoria, Transvaal",Legbreak,
2376,45399,Clive Grey Halse,,,,,,,,,,,0.0,0.0,19.0,3.0,30.0,Right-hand bat,"February 28, 1935, Empangeni, Natal (Zululand)",Right-arm fast,
2377,45404,Philip Albert Myburgh Hands,,,,,,,,,,,0.0,2.0,83.0,7.0,300.0,Right-hand bat,"March 18, 1890, Claremont, Cape Town, Cape Province",Right-arm bowler,
2378,45405,Reginald Harry Myburgh Hands,,,,,,,,,,,0.0,0.0,7.0,1.0,7.0,Right-hand bat,"July 26, 1888, Cape Town, Cape Province",,
2379,45408,Martin Andrew Hanley,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"November 10, 1918, Aliwal North, Cape Province",Right-arm offbreak,
2380,45414,Terence Anthony Harris,,,,,,,,,,,0.0,1.0,60.0,3.0,100.0,Right-hand bat,"August 27, 1916, Kimberley, Cape Province",,
2381,45415,Gerald Patrick Desmond Hartigan,,,,,,,,,,,0.0,1.0,51.0,5.0,114.0,Right-hand bat,"December 30, 1884, King William's Town, Cape Province",Right-arm fast-medium,
2382,45416,Robert Lyon Harvey,,,,,,,,,,,0.0,0.0,28.0,2.0,51.0,Right-hand bat,"September 14, 1911, Swinburne, Orange Free State",Right-arm medium,
2383,45417,Christopher Maitland Howard Hathorn,,,,,,,,,,,1.0,0.0,102.0,12.0,325.0,Right-hand bat,"April 7, 1878, Pietermaritzberg, Natal",,
2384,45419,Mornantau Hayward,0.0,0.0,4.0,21.0,12.0,,,,,,0.0,0.0,14.0,16.0,66.0,Right-hand bat,"March 6, 1977, Uitenhage, Cape Province",Right-arm fast,
2385,45423,Frank Hearne,,,,,,,,,,,0.0,0.0,30.0,6.0,168.0,Right-hand bat,"November 23, 1858, Ealing, Middlesex, England",Right-arm fast (roundarm),
2386,45424,George Alfred Lawrence Hearne,,,,,,,,,,,0.0,0.0,28.0,3.0,59.0,Right-hand bat,"March 27, 1888, Catford, London, England",,
2387,45428,Peter Samuel Heine,,,,,,,,,,,0.0,0.0,31.0,14.0,209.0,Right-hand bat,"June 28, 1928, Winterton, Natal",Right-arm fast,
2388,45431,Claude William Henderson,,,,4.0,,,,,,,0.0,0.0,30.0,7.0,65.0,Right-hand bat,"June 14, 1972, Worcester, Cape Province",Slow left-arm orthodox,
2389,45434,Tyron Henderson,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,Right-hand bat,"August 1, 1974, Durban, Natal",Right-arm fast-medium,Bowler
2390,45437,Omar Henry,0.0,0.0,11.0,3.0,20.0,,,,,,0.0,0.0,34.0,3.0,53.0,Left-hand bat,"January 23, 1952, Stellenbosch, Cape Province",Slow left-arm orthodox,
2391,45442,Charles Frederick William Hime,,,,,,,,,,,0.0,0.0,8.0,1.0,8.0,Right-hand bat,"October 24, 1869, Bermuda",Right-arm medium,
2392,45458,Andrew Charles Hudson,2.0,18.0,161.0,89.0,2559.0,,,,,,4.0,13.0,163.0,35.0,2007.0,Right-hand bat,"March 17, 1965, Eshowe, Natal (Zululand)",Right-arm medium,
2393,45463,Philip Hutchinson,,,,,,,,,,,0.0,0.0,11.0,2.0,14.0,Right-hand bat,"January 25, 1862, West Dean, Sussex, England",,
2394,45568,Paul Lee Harris,,,,3.0,,,,,,,0.0,0.0,46.0,37.0,460.0,Right-hand bat,"November 2, 1978, Salisbury (now Harare), Rhodesia",Slow left-arm orthodox,Bowler
2395,45694,David Ernest James Ironside,,,,,,,,,,,0.0,0.0,13.0,3.0,37.0,Right-hand bat,"May 2, 1925, Lourenco Marques, Mozambique",Right-arm fast-medium,
2396,45696,Brian Lee Irvine,,,,,,,,,,,1.0,2.0,102.0,4.0,353.0,Left-hand bat,"March 9, 1944, Durban, Natal",Right-arm medium,
2397,45705,Colin Alexander Ingram,3.0,3.0,124.0,31.0,843.0,0.0,1.0,78.0,9.0,210.0,,,,,,Left-hand bat,"July 3, 1985, Port Elizabeth",Legbreak,Top-order batsman
2398,45711,Steven Douglas Jack,0.0,0.0,6.0,2.0,7.0,,,,,,0.0,0.0,7.0,2.0,7.0,Right-hand bat,"August 4, 1970, Durban, Natal",Right-arm fast,
2399,45729,Clement Lecky Johnson,,,,,,,,,,,0.0,0.0,7.0,1.0,10.0,Right-hand bat,"March 31, 1871, Carberry, Ireland",Right-arm medium-fast,
2400,45789,Jacques Henry Kallis,17.0,86.0,139.0,328.0,11579.0,0.0,5.0,73.0,25.0,666.0,45.0,58.0,224.0,166.0,13289.0,Right-hand bat,"October 16, 1975, Pinelands, Cape Town, Cape Province",Right-arm fast-medium,Allrounder
2401,45793,Headley James Keith,,,,,,,,,,,0.0,2.0,73.0,8.0,318.0,Left-hand bat,"October 25, 1927, Dundee, Natal",Slow left-arm orthodox,
2402,45794,Gustav Adolph Kempis,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"August 4, 1865, Port Elizabeth, Cape Province",Left-arm medium,
2403,45797,Justin Miles Kemp,1.0,10.0,100.0,85.0,1512.0,0.0,1.0,89.0,8.0,203.0,0.0,1.0,55.0,4.0,80.0,Right-hand bat,"October 2, 1977, Queenstown, Cape Province",Right-arm fast-medium,
2404,45800,Jon Carter Kent,,,,2.0,,,,,,,,,,,,Right-hand bat,"May 7, 1979, Cape Town, Cape Province",Right-arm medium-fast,
2405,45813,Gary Kirsten,13.0,45.0,188.0,185.0,6798.0,,,,,,21.0,34.0,275.0,101.0,7289.0,Left-hand bat,"November 23, 1967, Cape Town, Cape Province",Right-arm offbreak,
