id,label,ltable_id,ltable_full_name,ltable_bat_odis_100,ltable_bat_odis_50,ltable_bat_odis_hs,ltable_bat_odis_mat,ltable_bat_odis_runs,ltable_bat_t20is_100,ltable_bat_t20is_50,ltable_bat_t20is_hs,ltable_bat_t20is_mat,ltable_bat_t20is_runs,ltable_bat_tests_100,ltable_bat_tests_50,ltable_bat_tests_hs,ltable_bat_tests_mat,ltable_bat_tests_runs,ltable_batting_style,ltable_born,ltable_bowling_style,ltable_playing_role,rtable_id,rtable_full_name,rtable_bat_odis_100,rtable_bat_odis_50,rtable_bat_odis_hs,rtable_bat_odis_mat,rtable_bat_odis_runs,rtable_bat_t20is_100,rtable_bat_t20is_50,rtable_bat_t20is_hs,rtable_bat_t20is_mat,rtable_bat_t20is_runs,rtable_bat_tests_100,rtable_bat_tests_50,rtable_bat_tests_hs,rtable_bat_tests_mat,rtable_bat_tests_runs,rtable_batting_style,rtable_born,rtable_bowling_style,rtable_playing_role
1565,1,3794,Miguel Cummins,0.0,0.0,5.0,10.0,10.0,,,,,,0.0,0.0,24.0,13.0,95.0,Left Handed Bat,"Sep 05, 1990|St. Michael, Barbados",Right-arm fast,Bowler,5216,Miguel Lamar Cummins,0.0,0.0,5.0,11.0,10.0,,,,,,0.0,0.0,24.0,13.0,95.0,Left-hand bat,"September 5, 1990, St. Michael, Barbados",Right-arm fast-medium,Bowler
47,1,3262,Ivan Madray,,,,,,,,,,,0.0,0.0,2.0,2.0,3.0,Right Handed Bat,"Jul 02, 1934|Port Mourant, Berbice, British Guiana",Right-arm legbreak,--,2951,Ivan Samuel Madray,,,,,,,,,,,0.0,0.0,2.0,2.0,3.0,Right-hand bat,"July 2, 1934, Port Mourant, Berbice, British Guiana",Legbreak,
2202,1,1749,Neil Adcock,,,,,,,,,,,0.0,0.0,24.0,26.0,146.0,Right Handed Bat,"Mar 08, 1931|Sea Point, Cape Town, Cape Province",Right-arm fast,--,2254,Neil Amwin Treharne Adcock,,,,,,,,,,,0.0,0.0,24.0,26.0,146.0,Right-hand bat,"March 8, 1931, Sea Point, Cape Town, Cape Province",Right-arm fast,
2714,1,1250,Sandeep Patil,0.0,9.0,84.0,45.0,1005.0,,,,,,4.0,7.0,174.0,29.0,1588.0,Right Handed Bat,"Aug 18, 1956|Bombay (now Mumbai), Maharashtra",Right-arm medium,--,1569,Sandeep Madhusudan Patil,0.0,9.0,84.0,45.0,1005.0,,,,,,4.0,7.0,174.0,29.0,1588.0,Right-hand bat,"August 18, 1956, Bombay (now Mumbai), Maharashtra",Right-arm medium,
129,1,3162,Colin Miller,,,,,,,,,,,0.0,0.0,43.0,18.0,174.0,Right Handed Bat,"Feb 06, 1964|Footscray, Melbourne, Victoria",,--,297,Colin Reid Miller,,,,,,,,,,,0.0,0.0,43.0,18.0,174.0,Right-hand bat,"February 6, 1964, Footscray, Melbourne, Victoria","Right-arm fast-medium, Right-arm offbreak",
3901,0,3578,Nkrumah Bonner,,,,,,0.0,0.0,24.0,2.0,27.0,,,,,,Right Handed Bat,"Jan 23, 1989|St. Catherine, Jamaica",Right-arm legbreak,Batting Allrounder,4630,Nkrumah Eljego Bonner,,,,,,0.0,0.0,24.0,2.0,27.0,,,,,,Right-hand bat,"January 23, 1989, St. Catherine, Jamaica",Legbreak,Allrounder
1680,1,485,Nasir Jamshed,3.0,8.0,112.0,48.0,1418.0,0.0,2.0,56.0,18.0,363.0,0.0,0.0,46.0,2.0,51.0,Left Handed Bat,"Dec 06, 1989|Lahore, Punjab",,Batsman,2149,Nasir Jamshed,3.0,8.0,112.0,48.0,1418.0,0.0,2.0,56.0,18.0,363.0,0.0,0.0,46.0,2.0,51.0,Left-hand bat,"December 6, 1989, Lahore, Punjab",,Opening batsman
3168,1,2284,Harold Butler,,,,,,,,,,,0.0,0.0,15.0,2.0,15.0,Right Handed Bat,"Mar 12, 1913|Clifton, Nottingham",Right-arm fast-medium,--,548,Harold James Butler,,,,,,,,,,,0.0,0.0,15.0,2.0,15.0,Right-hand bat,"March 12, 1913, Clifton, Nottingham",Right-arm fast-medium,
991,1,747,Rilee Rossouw,3.0,7.0,132.0,36.0,1239.0,0.0,2.0,78.0,15.0,327.0,,,,,,Left Handed Bat,"Oct 09, 1989|Bloemfontein, Orange Free State",Right-arm offbreak,Batsman,4660,Rilee Roscoe Rossouw,3.0,7.0,132.0,36.0,1239.0,0.0,2.0,78.0,15.0,327.0,,,,,,Left-hand bat,"October 9, 1989, Bloemfontein, Orange Free State",Right-arm offbreak,Top-order batsman
2752,1,1312,Saba Karim,0.0,1.0,55.0,34.0,362.0,,,,,,0.0,0.0,15.0,1.0,15.0,Right Handed Bat,"Nov 14, 1967|Patna, Bihar",,--,1487,Syed Saba Karim,0.0,1.0,55.0,34.0,362.0,,,,,,0.0,0.0,15.0,1.0,15.0,Right-hand bat,"November 14, 1967, Patna, Bihar",,
1744,1,3978,Ajaz Patel,,,,,,,,,2.0,,0.0,0.0,6.0,5.0,35.0,Left Handed Bat,"Oct 21, 1988|Bombay (now Mumbai), Maharashtra, India",Left-arm orthodox,Bowler,5261,Ajaz Yunus Patel,,,,,,,,,2.0,,0.0,0.0,6.0,5.0,35.0,Left-hand bat,"October 21, 1988, Bombay (now Mumbai), Maharashtra, India",Slow left-arm orthodox,Bowler
1657,1,491,Daniel Flynn,0.0,0.0,35.0,20.0,228.0,0.0,0.0,23.0,5.0,59.0,0.0,6.0,95.0,24.0,1038.0,Left Handed Bat,"Apr 16, 1985|New Zealand",,Batsman,1771,Daniel Raymond Flynn,0.0,0.0,35.0,20.0,228.0,0.0,0.0,23.0,5.0,59.0,0.0,6.0,95.0,24.0,1038.0,Left-hand bat,"April 16, 1985, New Zealand",Left-arm slow,Middle-order batsman
675,1,2729,Shantha Kalavitigoda,,,,,,,,,,,0.0,0.0,7.0,1.0,8.0,Right Handed Bat,"Dec 23, 1977|Colombo",Right-arm legbreak,--,2677,Indika Shantha Kumara Kalavitigoda,,,,,,,,,,,0.0,0.0,7.0,1.0,8.0,Right-hand bat,"December 23, 1977, Colombo",,Opening batsman
808,1,2933,Joey Palmer,,,,,,,,,,,0.0,0.0,48.0,17.0,296.0,Right Handed Bat,"Feb 22, 1859|Mulwala, Corowa, New South Wales",Right-arm offbreak,--,336,George Eugene Palmer,,,,,,,,,,,0.0,0.0,48.0,17.0,296.0,Right-hand bat,"February 22, 1859, Mulwala, Corowa, New South Wales",Right-arm offbreak,
2799,1,2208,Tich Cornford,,,,,,,,,,,0.0,0.0,18.0,4.0,36.0,Right Handed Bat,"Dec 25, 1900|Hurst Green, Sussex",,--,578,Walter Latter Cornford,,,,,,,,,,,0.0,0.0,18.0,4.0,36.0,Right-hand bat,"December 25, 1900, Hurst Green, Sussex",,
122,1,3156,Chris Matthews,,,,,,,,,,,0.0,0.0,32.0,3.0,54.0,Left Handed Bat,"Sep 22, 1962|Cunderdin, Perth, Western Australia",Left-arm fast,--,268,Christopher Darrell Matthews,,,,,,,,,,,0.0,0.0,32.0,3.0,54.0,Left-hand bat,"September 22, 1962, Cunderdin, Perth, Western Australia",Left-arm fast,
2215,1,1701,Eric Rowan,,,,,,,,,,,3.0,12.0,236.0,26.0,1965.0,Right Handed Bat,"Jul 20, 1909|Johannesburg, Transvaal",Right-arm legbreak,--,2516,Eric Alfred Burchell Rowan,,,,,,,,,,,3.0,12.0,236.0,26.0,1965.0,Right-hand bat,"July 20, 1909, Johannesburg, Transvaal",Legbreak,
3412,1,2523,Mark Lathwell,,,,,,,,,,,0.0,0.0,33.0,2.0,78.0,Right Handed Bat,"Dec 26, 1971|Bletchley, Buckinghamshire",Right-arm medium,--,793,Mark Nicholas Lathwell,,,,,,,,,,,0.0,0.0,33.0,2.0,78.0,Right-hand bat,"December 26, 1971, Bletchley, Buckinghamshire",Right-arm medium,
918,1,670,Don Maxwell,0.0,1.0,59.0,10.0,166.0,,,,,,,,,,,Right Handed Bat,"Feb 23, 1971|Bridgetown, Barbados",Right-arm fast-medium,Captain,1173,Donovan Elliot Sylvester Maxwell,0.0,1.0,59.0,10.0,166.0,,,,,,,,,,,Right-hand bat,"February 23, 1971, Bridgetown, Barbados",Right-arm fast-medium,
1408,1,3836,Stephen Cook,,,,,,,,,,,3.0,2.0,117.0,11.0,632.0,Right Handed Bat,"Nov 29, 1982|Johannesburg, Transvaal",Right-arm medium,Batsman,2318,Stephen Craig Cook,,,,,,,,,,,3.0,2.0,117.0,11.0,632.0,Right-hand bat,"November 29, 1982, Johannesburg, Transvaal",Right-arm medium,Opening batsman
3940,0,1591,Billy Frank,,,,,,,,,,,0.0,0.0,5.0,1.0,7.0,Right Handed Bat,"Nov 23, 1872|King William's Town, Cape Colony",Right-arm medium,--,2358,William Hughes Bowker Frank,,,,,,,,,,,0.0,0.0,5.0,1.0,7.0,Right-hand bat,"November 23, 1872, King William's Town, Cape Colony",Right-arm medium,
592,1,2697,Vaman Kumar,,,,,,,,,,,0.0,0.0,6.0,2.0,6.0,Right Handed Bat,"Jun 22, 1935|Madras",Right-arm legbreak,--,1503,Vaman Viswanath Kumar,,,,,,,,,,,0.0,0.0,6.0,2.0,6.0,Right-hand bat,"June 22, 1935, Madras (now Chennai)",Legbreak googly,
972,1,728,Kieran Powell,0.0,9.0,83.0,45.0,1005.0,0.0,0.0,12.0,1.0,12.0,3.0,6.0,134.0,40.0,2011.0,Left Handed Bat,"Mar 06, 1990|Nevis",Right-arm medium,Batsman,4409,Kieran Omar Akeem Powell,0.0,9.0,83.0,46.0,1005.0,0.0,0.0,12.0,1.0,12.0,3.0,6.0,134.0,40.0,2011.0,Left-hand bat,"March 6, 1990, Nevis","Right-arm medium, Right-arm offbreak",Opening batsman
909,1,3698,Dilshan Munaweera,0.0,0.0,11.0,2.0,15.0,0.0,1.0,53.0,13.0,215.0,,,,,,Right Handed Bat,"Apr 24, 1989|Colombo",Right-arm offbreak,Batsman,4585,Eldeniya Medagedara Dilshan Yasika Munaweera,0.0,0.0,11.0,2.0,15.0,0.0,1.0,53.0,13.0,215.0,,,,,,Right-hand bat,"April 24, 1989, Colombo",Right-arm offbreak,Opening batsman
3561,1,2779,Fen Cresswell,,,,,,,,,,,0.0,0.0,12.0,3.0,14.0,Left Handed Bat,"Mar 22, 1915|Wanganui",,--,1738,George Fenwick Cresswell,,,,,,,,,,,0.0,0.0,12.0,3.0,14.0,Left-hand bat,"March 22, 1915, Wanganui",,
1346,1,824,Akram Khan,0.0,5.0,65.0,44.0,976.0,,,,,,0.0,0.0,44.0,8.0,259.0,Right Handed Bat,"Nov 01, 1968|Chittagong",Right-arm medium,--,4241,Mohammad Akram Hussain Khan,0.0,5.0,65.0,44.0,976.0,,,,,,0.0,0.0,44.0,8.0,259.0,Right-hand bat,"November 1, 1968, Chittagong",Right-arm medium,
409,1,3524,Dhananjaya de Silva,0.0,4.0,84.0,32.0,681.0,0.0,1.0,62.0,13.0,257.0,4.0,5.0,173.0,25.0,1495.0,Right Handed Bat,"Sep 06, 1991|Colombo",Right-arm offbreak,Batting Allrounder,5037,Dhananjaya Maduranga de Silva,0.0,4.0,84.0,32.0,681.0,0.0,1.0,62.0,13.0,257.0,4.0,5.0,173.0,25.0,1495.0,Right-hand bat,"September 6, 1991, Colombo",Right-arm offbreak,Allrounder
2384,1,1221,Farokh Engineer,0.0,1.0,54.0,5.0,114.0,,,,,,2.0,16.0,121.0,46.0,2611.0,Right Handed Bat,"Feb 25, 1938|Bombay (now Mumbai), Maharashtra",Right-arm legbreak,--,1435,Farokh Maneksha Engineer,0.0,1.0,54.0,5.0,114.0,,,,,,2.0,16.0,121.0,46.0,2611.0,Right-hand bat,"February 25, 1938, Bombay (now Mumbai), Maharashtra",Legbreak,
2106,1,1843,Alan Thomson,,,,1.0,,,,,,,0.0,0.0,12.0,4.0,22.0,Right Handed Bat,"Dec 02, 1945|Reservoir, Victoria",Right-arm fast-medium,--,401,Alan Lloyd Thomson,,,,1.0,,,,,,,0.0,0.0,12.0,4.0,22.0,Right-hand bat,"December 2, 1945, Reservoir, Victoria",Right-arm fast-medium,
2627,1,1459,Matthew Walker,0.0,0.0,10.0,3.0,10.0,,,,,,,,,,,Right Handed Bat,"Jan 17, 1977|Opunake, Taranaki",Right-arm medium,--,1966,Matthew David John Walker,0.0,0.0,10.0,3.0,10.0,,,,,,,,,,,Right-hand bat,"January 17, 1977, Opunake, Taranaki",Right-arm medium,
760,1,3111,Jack Rutherford,,,,,,,,,,,0.0,0.0,30.0,1.0,30.0,Right Handed Bat,"Sep 25, 1929|Bruce Rock, Western Australia",Right-arm legbreak,--,367,John Walter Rutherford,,,,,,,,,,,0.0,0.0,30.0,1.0,30.0,Right-hand bat,"September 25, 1929, Bruce Rock, Western Australia",Legbreak,
3385,1,2522,Mark Ilott,,,,,,,,,,,0.0,0.0,15.0,5.0,28.0,Right Handed Bat,"Aug 27, 1970|Watford, Hertfordshire",Left-arm fast-medium,--,752,Mark Christopher Ilott,,,,,,,,,,,0.0,0.0,15.0,5.0,28.0,Right-hand bat,"August 27, 1970, Watford, Hertfordshire",Left-arm medium-fast,
2427,1,1033,Athula Samarasekera,0.0,4.0,76.0,39.0,844.0,,,,,,0.0,1.0,57.0,4.0,118.0,Right Handed Bat,"Aug 05, 1961|Colombo",Right-arm medium,--,2732,Maitipage Athula Rohitha Samarasekera,0.0,4.0,76.0,39.0,844.0,,,,,,0.0,1.0,57.0,4.0,118.0,Right-hand bat,"August 5, 1961, Colombo",Right-arm medium,
757,1,3108,Bill Watson,,,,,,,,,,,0.0,0.0,30.0,4.0,106.0,Right Handed Bat,"Jan 31, 1931|Randwick, Sydney, New South Wales",,--,431,William James Watson,,,,,,,,,,,0.0,0.0,30.0,4.0,106.0,Right-hand bat,"January 31, 1931, Randwick, Sydney, New South Wales",,
2178,1,1897,Martin Kent,0.0,0.0,33.0,5.0,78.0,,,,,,0.0,2.0,54.0,3.0,171.0,Right Handed Bat,"Nov 23, 1953|Mossman, Queensland",,--,223,Martin Francis Kent,0.0,0.0,33.0,5.0,78.0,,,,,,0.0,2.0,54.0,3.0,171.0,Right-hand bat,"November 23, 1953, Mossman, Queensland",,
1554,1,381,Kieron Pollard,3.0,9.0,119.0,101.0,2289.0,0.0,2.0,63.0,59.0,788.0,,,,,,Right Handed Bat,"May 12, 1987|Tacarigua, Trinidad",Right-arm medium,Batting Allrounder,4336,Kieron Adrian Pollard,3.0,9.0,119.0,101.0,2289.0,0.0,2.0,63.0,59.0,788.0,,,,,,Right-hand bat,"May 12, 1987, Tacarigua, Trinidad",Right-arm medium-fast,Allrounder
3560,1,2784,Ray Emery,,,,,,,,,,,0.0,0.0,28.0,2.0,46.0,Right Handed Bat,"Mar 28, 1915|Auckland",Right-arm medium,--,1762,Raymond William George Emery,,,,,,,,,,,0.0,0.0,28.0,2.0,46.0,Right-hand bat,"March 28, 1915, Auckland",Right-arm medium,
2760,1,1296,Vinod Kambli,2.0,14.0,106.0,104.0,2477.0,,,,,,4.0,3.0,227.0,17.0,1084.0,Left Handed Bat,"Jan 18, 1972|Bombay (now Mumbai), Maharashtra",Right-arm offbreak,--,1482,Vinod Ganpat Kambli,2.0,14.0,106.0,104.0,2477.0,,,,,,4.0,3.0,227.0,17.0,1084.0,Left-hand bat,"January 18, 1972, Bombay (now Mumbai), Maharashtra",Right-arm offbreak,
3448,1,2051,Jack Brown,,,,,,,,,,,1.0,1.0,140.0,8.0,470.0,Right Handed Bat,"Aug 20, 1869|Great Driffield, Yorkshire",Right-arm legbreak,--,541,John Thomas Brown,,,,,,,,,,,1.0,1.0,140.0,8.0,470.0,Right-hand bat,"August 20, 1869, Great Driffield, Yorkshire",Legbreak,
2261,1,1809,Jonty Rhodes,2.0,33.0,121.0,245.0,5935.0,,,,,,3.0,17.0,117.0,52.0,2532.0,Right Handed Bat,"Jul 27, 1969|Pietermaritzberg, Natal",Right-arm medium,Batsman,2505,Jonathan Neil Rhodes,2.0,33.0,121.0,245.0,5935.0,,,,,,3.0,17.0,117.0,52.0,2532.0,Right-hand bat,"July 27, 1969, Pietermaritzberg, Natal",Right-arm medium,
1686,1,463,Sohail Tanvir,0.0,1.0,59.0,62.0,399.0,0.0,0.0,41.0,57.0,196.0,0.0,0.0,13.0,2.0,17.0,Left Handed Bat,"Dec 12, 1984|Rawalpindi, Punjab",Left-arm fast-medium,Bowler,2209,Sohail Tanvir,0.0,1.0,59.0,62.0,399.0,0.0,0.0,41.0,57.0,196.0,0.0,0.0,13.0,2.0,17.0,Left-hand bat,"December 12, 1984, Rawalpindi, Punjab",Left-arm medium-fast,Bowler
863,1,2985,Frank Laver,,,,,,,,,,,0.0,0.0,45.0,15.0,196.0,Right Handed Bat,"Dec 07, 1869|Castlemaine, Victoria",Right-arm medium,--,247,Frank Jonas Laver,,,,,,,,,,,0.0,0.0,45.0,15.0,196.0,Right-hand bat,"December 7, 1869, Castlemaine, Victoria",Right-arm medium,
943,1,636,Imraan Khan,,,,,,,,,,,0.0,0.0,20.0,1.0,20.0,Left Handed Bat,"Apr 27, 1984|Durban, Natal",Right-arm offbreak,Batsman,2413,Imraan Khan,,,,,,,,,,,0.0,0.0,20.0,1.0,20.0,Left-hand bat,"April 27, 1984, Durban, Natal",Right-arm offbreak,Batsman
197,1,324,Gary Brent,0.0,1.0,59.0,70.0,408.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,25.0,4.0,35.0,Right Handed Bat,"Jan 13, 1976|Sinoia (now Chinhoyi), Mashonaland",Right-arm fast-medium,Batsman,4047,Gary Bazil Brent,0.0,1.0,59.0,70.0,408.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,25.0,4.0,35.0,Right-hand bat,"January 13, 1976, Sinoia (now Chinhoyi), Mashonaland",Right-arm medium,
1865,1,159,Zulqarnain Haider,0.0,0.0,19.0,4.0,48.0,0.0,0.0,17.0,3.0,23.0,0.0,1.0,88.0,1.0,88.0,Right Handed Bat,"Apr 03, 1986|Lahore",,Batsman,2248,Zulqarnain Haider,0.0,0.0,19.0,4.0,48.0,0.0,0.0,17.0,3.0,23.0,0.0,1.0,88.0,1.0,88.0,Right-hand bat,"April 23, 1986, Lahore",,Wicketkeeper batsman
3955,0,3050,Laurie Nash,,,,,,,,,,,0.0,0.0,17.0,2.0,30.0,Right Handed Bat,"May 02, 1910|Fitzroy, Melbourne, Victoria",Right-arm fast,--,315,Laurence John Nash,,,,,,,,,,,0.0,0.0,17.0,2.0,30.0,Right-hand bat,"May 2, 1910, Fitzroy, Melbourne, Victoria",Right-arm fast,
3868,1,4055,Scott McKechnie,0.0,0.0,29.0,8.0,108.0,,,,,,,,,,,Right Handed Bat,"Aug 06, 1991|Salford, Manchester, Lancashire",,WK-Batsman,5029,Scott Stephen McKechnie,0.0,0.0,29.0,8.0,108.0,,,,,,,,,,,Right-hand bat,"August 6, 1991, Salford, Manchester, Lancashire",,Wicketkeeper batsman
2104,1,183,Monde Zondeki,0.0,0.0,3.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,6.0,82.0,Right Handed Bat,"Jul 25, 1982|King William's Town, Cape Province",Right-arm fast,Bowler,2609,Monde Zondeki,0.0,0.0,3.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,6.0,82.0,Right-hand bat,"July 25, 1982, King William's Town, Cape Province",Right-arm fast,
2785,1,2464,Chris Smith,0.0,1.0,70.0,4.0,109.0,,,,,,0.0,2.0,91.0,8.0,392.0,Right Handed Bat,"Oct 15, 1958|Durban, Natal, South Africa",Right-arm offbreak,--,995,Christopher Lyall Smith,0.0,1.0,70.0,4.0,109.0,,,,,,0.0,2.0,91.0,8.0,392.0,Right-hand bat,"October 15, 1958, Durban, Natal, South Africa",Right-arm offbreak,
3155,1,2413,Tony Greig,0.0,0.0,48.0,22.0,269.0,,,,,,8.0,20.0,148.0,58.0,3599.0,Right Handed Bat,"Oct 06, 1946|Queenstown, Cape Province, South Africa",,--,683,Anthony William Greig,0.0,0.0,48.0,22.0,269.0,,,,,,8.0,20.0,148.0,58.0,3599.0,Right-hand bat,"October 6, 1946, Queenstown, Cape Province, South Africa","Right-arm medium, Right-arm offbreak",
732,1,3024,Bill Ponsford,,,,,,,,,,,7.0,6.0,266.0,29.0,2122.0,Right Handed Bat,"Oct 19, 1900|North Fitzroy, Melbourne, Victoria",Right-arm medium,--,343,William Harold Ponsford,,,,,,,,,,,7.0,6.0,266.0,29.0,2122.0,Right-hand bat,"October 19, 1900, North Fitzroy, Melbourne, Victoria",Right-arm medium,
3441,1,2547,Adam Hollioake,0.0,3.0,83.0,35.0,606.0,,,,,,0.0,0.0,45.0,4.0,65.0,Right Handed Bat,"Sep 05, 1971|Melbourne, Victoria, Australia",Right-arm medium,--,729,Adam John Hollioake,0.0,3.0,83.0,35.0,606.0,,,,,,0.0,0.0,45.0,4.0,65.0,Right-hand bat,"September 5, 1971, Melbourne, Victoria, Australia",Right-arm medium,
581,1,2685,AK Sengupta,,,,,,,,,,,0.0,0.0,8.0,1.0,9.0,Right Handed Bat,"Aug 03, 1939|Lucknow, Uttar Pradesh",Right-arm legbreak,--,1614,Apoorva Kumar Sengupta,,,,,,,,,,,0.0,0.0,8.0,1.0,9.0,Right-hand bat,"August 3, 1939, Lucknow, Uttar Pradesh",Legbreak googly,
2971,1,2166,Andy Sandham,,,,,,,,,,,2.0,3.0,325.0,14.0,879.0,Right Handed Bat,"Jul 06, 1890|Streatham, London",,--,963,Andrew Sandham,,,,,,,,,,,2.0,3.0,325.0,14.0,879.0,Right-hand bat,"July 6, 1890, Streatham, London",,
1035,1,560,Calum MacLeod,7.0,6.0,175.0,56.0,1851.0,0.0,5.0,60.0,37.0,720.0,,,,,,Right Handed Bat,"Nov 15, 1988|Glasgow, Lanarkshire",Right-arm fast-medium,Batting Allrounder,4352,Calum Scott MacLeod,7.0,6.0,175.0,57.0,1853.0,0.0,5.0,60.0,37.0,719.0,,,,,,Right-hand bat,"November 15, 1988, Glasgow, Lanarkshire","Right-arm medium-fast, Right-arm offbreak",Top-order batsman
4025,0,4092,Aqib Ilyas,,,,,,0.0,1.0,56.0,4.0,94.0,,,,,,Right Handed Bat,"Sep 05, 1992|Sialkot",Right-arm offbreak,--,5466,Aqib Ilyas Sulehri,,,,,,0.0,1.0,56.0,9.0,129.0,,,,,,Right-hand bat,"September 5, 1992, Sialkot",Right-arm offbreak,Top-order batsman
2098,1,2639,Kanwar Rai Singh,,,,,,,,,,,0.0,0.0,24.0,1.0,26.0,Right Handed Bat,"Feb 24, 1922|Darkati, Punjab",,--,1584,Kanwar Rai Singh,,,,,,,,,,,0.0,0.0,24.0,1.0,26.0,Right-hand bat,"February 24, 1922, Darkati, Punjab",,
796,1,3005,Roy Minnett,,,,,,,,,,,0.0,3.0,90.0,9.0,391.0,Right Handed Bat,"Jun 13, 1888|St Leonards, Sydney, New South Wales",Right-arm fast-medium,--,299,Roy Baldwin Minnett,,,,,,,,,,,0.0,3.0,90.0,9.0,391.0,Right-hand bat,"June 13, 1888, St Leonards, Sydney, New South Wales",Right-arm fast-medium,
692,1,3041,Stan McCabe,,,,,,,,,,,6.0,13.0,232.0,39.0,2748.0,Right Handed Bat,"Jul 16, 1910|Grenfell, New South Wales",Right-arm medium,--,275,Stanley Joseph McCabe,,,,,,,,,,,6.0,13.0,232.0,39.0,2748.0,Right-hand bat,"July 16, 1910, Grenfell, New South Wales",Right-arm medium,
330,1,3654,Hashmatullah Shahidi,0.0,6.0,97.0,29.0,748.0,,,,,,0.0,1.0,61.0,2.0,112.0,Left Handed Bat,"Nov 04, 1994|Logar",Right-arm offbreak,Batsman,4993,Hashmatullah Shahidi,0.0,6.0,97.0,28.0,747.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,61.0,2.0,112.0,Left-hand bat,"November 4, 1994, Logar",Right-arm offbreak,Top-order batsman
713,1,3033,Don Blackie,,,,,,,,,,,0.0,0.0,11.0,3.0,24.0,Left Handed Bat,"Apr 05, 1882|Bendigo, Victoria",Right-arm offbreak,--,27,Donald Dearness Blackie,,,,,,,,,,,0.0,0.0,11.0,3.0,24.0,Left-hand bat,"April 5, 1882, Bendigo, Victoria",Right-arm offbreak,
42,1,3257,Nyron Asgarali,,,,,,,,,,,0.0,0.0,29.0,2.0,62.0,Right Handed Bat,"Dec 28, 1920|St James, Trinidad",Right-arm medium,--,2781,Nyron Sultan Asgarali,,,,,,,,,,,0.0,0.0,29.0,2.0,62.0,Right-hand bat,"December 28, 1920, St James, Trinidad",Right-arm medium,
740,1,3064,Morris Sievers,,,,,,,,,,,0.0,0.0,25.0,3.0,67.0,Right Handed Bat,"Apr 13, 1912|Powlett River, Victoria",Right-arm fast-medium,--,380,Morris William Sievers,,,,,,,,,,,0.0,0.0,25.0,3.0,67.0,Right-hand bat,"April 13, 1912, Powlett River, Victoria",Right-arm fast-medium,
1848,1,1633,Ormy Pearse,,,,,,,,,,,0.0,0.0,31.0,3.0,55.0,Right Handed Bat,"Oct 10, 1884|Pietermaritzberg, Natal",Right-arm medium,--,2480,Charles Ormerod Cato Pearse,,,,,,,,,,,0.0,0.0,31.0,3.0,55.0,Right-hand bat,"October 10, 1884, Pietermaritzberg, Natal",Right-arm medium,
3057,1,2339,Keith Andrew,,,,,,,,,,,0.0,0.0,15.0,2.0,29.0,Right Handed Bat,"Dec 15, 1929|Greenacres, Oldham, Lancashire",Right-arm legbreak,--,469,Keith Vincent Andrew,,,,,,,,,,,0.0,0.0,15.0,2.0,29.0,Right-hand bat,"December 15, 1929, Greenacres, Oldham, Lancashire",Legbreak,
2982,1,2324,Nigel Howard,,,,,,,,,,,0.0,0.0,23.0,4.0,86.0,Right Handed Bat,"May 18, 1925|Gee Cross, Hyde, Cheshire",,--,737,Nigel David Howard,,,,,,,,,,,0.0,0.0,23.0,4.0,86.0,Right-hand bat,"May 18, 1925, Gee Cross, Hyde, Cheshire",,
1066,1,530,Roy Lamsam,0.0,0.0,16.0,2.0,24.0,,,,,,,,,,,Right Handed Bat,"May 15, 1980|Hong Kong",Right-arm medium,Batting Allrounder,1204,John Patrick Roy Lamsam,0.0,0.0,16.0,2.0,24.0,,,,,,,,,,,Right-hand bat,"May 15, 1980, Hong Kong",Right-arm medium,Allrounder
3997,0,1624,Stanley Snooke,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right Handed Bat,"Nov 11, 1878|St Mark's, Tembuland",,--,2537,Stanley de la Courtte Snooke,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"November 11, 1878, St Mark's, Tembuland",,
1943,1,1493,Norbert Phillip,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,47.0,9.0,297.0,Right Handed Bat,"Jun 12, 1948|Bioche, Dominica",Right-arm fast-medium,--,2986,Norbert Phillip,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,47.0,9.0,297.0,Right-hand bat,"June 12, 1948, Bioche, Dominica",Right-arm fast-medium,
413,1,3529,Francis Otieno,0.0,0.0,8.0,4.0,16.0,,,,,,,,,,,Right Handed Bat,"Aug 25, 1979|--",Right-arm medium,--,1254,Francis Ndege Otieno,0.0,0.0,8.0,4.0,16.0,,,,,,,,,,,Right-hand bat,"August 25, 1979, Nairobi",Right-arm medium,Batsman
530,1,2884,Arif Butt,,,,,,,,,,,0.0,0.0,20.0,3.0,59.0,Right Handed Bat,"May 17, 1944|Lahore, Punjab",Right-arm fast-medium,--,1995,Arif Butt,,,,,,,,,,,0.0,0.0,20.0,3.0,59.0,Right-hand bat,"May 17, 1944, Lahore, Punjab",Right-arm fast-medium,
