label,ltable_id,rtable_id
1,13824,13824
0,3692,3692
1,23356,23356
0,15606,15606
1,23275,23275
0,31324,31324
0,34805,34805
0,30053,30053
0,4630,4630
0,14275,14275
0,11053,11053
0,2115,2115
0,31325,31325
0,41048,41048
0,18988,18988
1,9459,9459
0,34568,34568
0,27461,27461
0,9116,9116
0,8617,8617
0,37915,37915
0,5271,5271
0,28074,28074
0,19584,19584
0,36003,36003
0,24812,24812
0,31210,31210
0,25144,25144
0,80,80
1,9717,9717
0,1032,1032
0,2900,2900
0,16084,16084
0,15557,15557
0,26237,26237
1,33270,33270
0,5597,5597
0,27661,27661
0,5885,5885
0,17660,17660
0,38925,38925
0,21117,21117
0,18716,18716
0,9894,9894
0,20710,20710
0,19901,19901
0,34095,34095
1,21196,21196
0,22370,22370
0,20741,20741
0,1579,1579
0,25059,25059
1,2334,2334
0,18603,18603
0,18102,18102
0,42167,42167
1,7066,7066
0,25179,25179
0,30918,30918
0,10237,10237
0,1712,1712
0,25086,25086
0,5928,5928
0,31962,31962
0,7256,7256
0,29305,29305
0,24931,24931
0,42641,42641
0,10978,10978
1,23977,23977
0,5249,5249
0,22819,22819
0,14562,14562
0,8592,8592
0,17332,17332
0,6691,6691
0,22475,22475
0,9080,9080
0,38726,38726
1,12817,12817
0,7026,7026
0,33310,33310
0,4457,4457
0,36885,36885
0,11247,11247
0,8084,8084
0,9433,9433
0,22498,22498
0,4540,4540
0,2382,2382
0,17283,17283
0,13721,13721
0,3773,3773
0,39741,39741
0,36265,36265
0,39181,39181
0,31566,31566
0,42583,42583
0,8098,8098
0,27820,27820
0,4294,4294
0,17536,17536
0,16360,16360
0,11469,11469
0,18087,18087
0,29090,29090
0,1120,1120
0,2046,2046
0,39583,39583
0,36523,36523
0,26925,26925
0,17862,17862
0,2429,2429
0,38177,38177
0,2027,2027
0,36338,36338
0,42092,42092
0,9820,9820
0,7597,7597
0,22374,22374
0,40254,40254
0,16526,16526
0,26324,26324
0,33264,33264
0,29894,29894
0,9301,9301
0,31812,31812
0,30894,30894
0,41555,41555
0,6462,6462
0,27098,27098
0,20683,20683
0,20837,20837
0,22328,22328
0,96,96
0,16018,16018
0,6999,6999
0,10463,10463
0,3411,3411
0,15796,15796
0,32218,32218
0,33696,33696
0,24263,24263
0,37323,37323
0,34100,34100
0,22373,22373
0,34792,34792
0,3871,3871
0,2359,2359
0,3751,3751
0,24036,24036
0,29930,29930
0,20996,20996
0,34706,34706
0,13613,13613
0,26645,26645
0,25131,25131
0,23601,23601
0,12413,12413
0,21466,21466
0,26251,26251
0,6293,6293
0,11525,11525
0,24155,24155
1,41545,41545
0,13383,13383
1,20649,20649
0,39287,39287
0,20448,20448
0,12538,12538
0,23703,23703
1,38526,38526
0,10901,10901
0,34210,34210
0,849,849
0,18812,18812
0,31394,31394
0,9029,9029
1,4226,4226
0,5091,5091
0,671,671
0,6131,6131
0,9864,9864
0,12128,12128
1,20615,20615
0,29805,29805
0,10119,10119
0,896,896
0,25577,25577
0,22621,22621
0,26669,26669
0,12380,12380
0,7038,7038
0,29466,29466
0,20763,20763
0,31399,31399
0,25559,25559
0,12080,12080
0,6282,6282
0,33147,33147
0,17492,17492
0,8196,8196
0,10632,10632
0,18068,18068
0,1474,1474
0,17967,17967
0,1854,1854
0,10598,10598
0,35978,35978
0,33423,33423
0,17111,17111
0,17579,17579
0,5576,5576
0,30205,30205
0,5003,5003
0,7284,7284
0,33188,33188
0,22181,22181
1,34026,34026
0,25347,25347
0,33916,33916
1,36526,36526
0,39421,39421
0,26172,26172
0,22209,22209
0,19510,19510
0,39176,39176
0,7943,7943
0,16054,16054
0,17630,17630
0,8607,8607
0,41920,41920
0,31475,31475
0,29010,29010
0,14951,14951
0,3505,3505
0,8274,8274
0,26850,26850
1,9750,9750
1,19084,19084
0,16612,16612
1,26544,26544
0,41016,41016
0,21499,21499
0,35196,35196
0,24400,24400
1,10130,10130
0,14154,14154
0,42158,42158
0,29117,29117
0,41730,41730
0,6678,6678
0,41841,41841
0,16438,16438
1,23541,23541
0,37491,37491
0,20034,20034
1,18914,18914
0,9658,9658
0,22641,22641
0,21608,21608
0,23280,23280
0,4719,4719
1,21302,21302
0,35580,35580
0,13479,13479
0,8908,8908
0,41159,41159
1,9741,9741
0,369,369
0,4334,4334
0,6584,6584
0,29301,29301
0,37225,37225
0,12202,12202
0,10233,10233
0,1552,1552
0,40679,40679
0,34926,34926
0,15347,15347
0,25430,25430
0,26618,26618
0,10448,10448
0,39778,39778
1,31503,31503
0,24659,24659
0,21171,21171
0,40075,40075
0,36161,36161
0,34463,34463
0,14043,14043
0,14067,14067
0,12404,12404
1,6128,6128
0,8198,8198
0,15520,15520
0,25530,25530
0,32569,32569
0,13946,13946
0,23783,23783
0,7691,7691
1,18324,18324
1,27017,27017
0,917,917
0,3121,3121
0,15124,15124
0,34475,34475
0,5753,5753
0,28515,28515
0,19555,19555
0,8272,8272
1,12864,12864
0,30860,30860
0,6278,6278
0,30335,30335
0,26522,26522
0,37300,37300
0,18040,18040
1,39601,39601
1,8416,8416
0,5801,5801
0,29297,29297
0,40567,40567
0,33680,33680
0,3963,3963
0,30437,30437
0,10239,10239
0,18410,18410
0,41278,41278
0,27076,27076
0,9047,9047
0,39122,39122
0,28310,28310
0,36775,36775
0,2479,2479
0,41789,41789
0,12443,12443
0,13138,13138
0,4618,4618
0,17450,17450
0,34154,34154
0,22152,22152
0,40296,40296
0,19570,19570
0,33086,33086
0,24197,24197
0,24477,24477
0,11751,11751
0,13837,13837
0,32030,32030
0,8661,8661
0,33442,33442
0,39608,39608
1,8281,8281
0,924,924
0,1746,1746
0,36497,36497
0,18103,18103
0,6169,6169
0,10795,10795
0,24079,24079
0,11812,11812
0,20994,20994
0,23628,23628
0,38796,38796
0,28342,28342
0,12272,12272
1,6673,6673
0,2600,2600
0,19174,19174
0,26830,26830
0,23399,23399
0,16460,16460
0,22202,22202
0,23313,23313
0,25575,25575
0,42523,42523
0,16823,16823
0,36287,36287
0,26511,26511
1,33980,33980
0,10373,10373
0,25343,25343
0,27424,27424
0,35796,35796
0,895,895
1,22864,22864
0,10057,10057
0,28128,28128
0,36330,36330
0,21996,21996
0,1519,1519
0,9721,9721
0,2809,2809
0,36186,36186
0,38128,38128
0,36733,36733
0,36618,36618
0,27702,27702
0,19357,19357
0,32005,32005
0,4398,4398
1,21392,21392
0,27415,27415
0,26644,26644
0,20098,20098
0,31041,31041
0,39437,39437
0,7665,7665
0,6906,6906
0,34858,34858
0,32158,32158
0,39170,39170
0,29431,29431
0,17002,17002
0,2231,2231
0,14220,14220
0,18881,18881
0,14965,14965
1,14584,14584
0,32166,32166
0,3796,3796
0,26839,26839
1,26733,26733
0,27120,27120
0,3437,3437
0,36457,36457
0,10509,10509
0,25381,25381
0,5246,5246
0,18517,18517
0,427,427
0,2383,2383
0,25667,25667
0,2687,2687
1,37780,37780
0,42330,42330
0,30685,30685
0,14344,14344
0,21681,21681
0,41647,41647
0,30399,30399
0,23721,23721
0,40819,40819
0,14248,14248
0,8237,8237
0,31453,31453
0,20326,20326
0,28314,28314
0,38683,38683
0,42200,42200
0,16440,16440
0,39102,39102
0,25801,25801
0,39267,39267
0,14610,14610
0,10134,10134
0,25507,25507
1,38725,38725
0,24251,24251
0,8137,8137
0,7073,7073
0,25077,25077
0,13554,13554
1,3353,3353
0,32514,32514
0,19884,19884
0,31507,31507
0,9535,9535
0,24157,24157
0,40347,40347
1,34159,34159
1,21057,21057
1,24314,24314
0,29717,29717
0,38913,38913
0,37397,37397
0,949,949
0,4547,4547
0,27889,27889
0,2501,2501
0,31904,31904
0,5808,5808
1,10473,10473
0,30016,30016
0,39575,39575
0,25508,25508
0,6733,6733
0,39132,39132
0,42446,42446
0,8188,8188
0,14213,14213
0,39216,39216
1,19882,19882
0,6939,6939
0,36615,36615
0,34323,34323
0,6725,6725
0,10257,10257
0,6795,6795
0,40590,40590
0,37340,37340
0,10223,10223
0,20892,20892
0,30029,30029
1,8429,8429
0,10847,10847
0,22489,22489
1,15285,15285
0,20889,20889
0,107,107
0,15917,15917
1,14637,14637
0,8287,8287
0,37093,37093
0,25604,25604
0,18139,18139
0,30804,30804
0,22161,22161
0,5807,5807
0,11878,11878
0,23610,23610
0,28083,28083
0,31378,31378
0,2637,2637
0,17085,17085
0,38298,38298
0,41781,41781
0,6196,6196
0,11701,11701
0,12009,12009
0,4596,4596
0,27053,27053
0,17629,17629
0,10652,10652
0,14903,14903
0,31668,31668
0,18274,18274
0,38542,38542
0,31890,31890
1,12560,12560
0,16929,16929
0,31506,31506
0,32420,32420
0,23503,23503
0,23230,23230
0,42501,42501
0,12518,12518
0,12577,12577
0,33688,33688
0,15941,15941
0,33924,33924
0,28513,28513
0,36013,36013
0,37479,37479
0,9724,9724
0,5131,5131
1,6768,6768
0,10125,10125
0,15013,15013
0,27956,27956
0,8599,8599
0,11205,11205
0,17655,17655
0,8589,8589
0,38766,38766
1,42824,42824
0,8856,8856
0,26658,26658
0,7917,7917
0,15105,15105
0,6587,6587
1,28863,28863
0,28692,28692
0,33961,33961
0,9334,9334
0,27127,27127
0,23054,23054
0,20685,20685
0,39801,39801
0,13448,13448
0,22487,22487
0,25226,25226
0,27083,27083
0,28345,28345
0,41026,41026
0,41321,41321
0,28981,28981
1,32398,32398
0,40963,40963
0,34034,34034
0,22251,22251
0,31646,31646
1,33729,33729
0,37948,37948
0,13295,13295
0,33149,33149
0,12541,12541
0,18072,18072
0,24030,24030
0,11121,11121
0,8228,8228
0,114,114
0,19868,19868
0,19861,19861
1,8199,8199
0,7422,7422
0,12000,12000
0,21106,21106
0,31648,31648
0,1829,1829
1,8304,8304
0,21344,21344
0,2522,2522
0,15331,15331
0,15132,15132
0,33969,33969
0,26146,26146
0,5717,5717
0,15386,15386
0,20909,20909
1,8374,8374
0,3566,3566
0,36137,36137
0,33860,33860
0,29399,29399
0,13816,13816
0,22619,22619
0,29723,29723
0,5902,5902
0,17375,17375
0,20651,20651
1,38710,38710
0,15936,15936
0,35352,35352
0,21039,21039
0,11762,11762
1,37981,37981
0,20616,20616
0,20882,20882
0,37582,37582
0,13629,13629
0,18048,18048
0,38267,38267
0,31381,31381
0,34409,34409
0,4428,4428
0,26160,26160
0,238,238
0,28529,28529
0,6108,6108
0,841,841
1,34122,34122
0,6305,6305
0,16665,16665
0,4265,4265
0,7805,7805
0,20257,20257
0,35662,35662
0,15257,15257
0,2303,2303
0,38525,38525
0,22616,22616
0,35262,35262
0,221,221
0,41360,41360
0,31003,31003
0,40992,40992
0,18320,18320
0,23302,23302
0,206,206
0,40713,40713
0,40057,40057
0,27621,27621
0,36492,36492
0,23915,23915
0,35798,35798
0,6354,6354
0,39930,39930
0,8709,8709
0,11115,11115
0,39080,39080
1,13747,13747
0,14798,14798
0,22651,22651
0,27649,27649
0,15325,15325
0,7967,7967
0,29770,29770
0,13027,13027
0,5144,5144
0,2011,2011
0,26868,26868
0,29240,29240
0,16336,16336
0,11553,11553
0,10625,10625
0,34759,34759
0,5812,5812
0,10387,10387
0,939,939
0,35971,35971
0,22829,22829
0,35761,35761
1,18744,18744
0,15160,15160
0,37394,37394
0,34296,34296
0,33936,33936
0,8244,8244
0,38527,38527
0,38050,38050
0,10871,10871
0,31220,31220
0,16550,16550
0,39292,39292
1,16699,16699
0,37035,37035
0,21775,21775
0,29637,29637
0,41941,41941
0,33827,33827
0,23758,23758
0,21534,21534
0,20745,20745
0,16786,16786
0,34182,34182
0,21354,21354
1,22496,22496
1,23912,23912
0,18781,18781
0,10280,10280
0,4136,4136
0,41307,41307
0,28114,28114
0,38810,38810
0,1679,1679
0,40345,40345
0,10253,10253
0,14381,14381
0,149,149
0,11597,11597
0,4555,4555
0,10458,10458
0,41444,41444
0,8752,8752
0,35916,35916
1,37883,37883
0,8259,8259
0,33184,33184
0,12146,12146
0,30100,30100
1,33550,33550
0,19328,19328
0,2823,2823
0,32633,32633
0,7246,7246
1,34372,34372
0,39253,39253
0,27261,27261
0,9336,9336
0,16361,16361
0,35693,35693
0,20825,20825
0,12477,12477
0,15503,15503
0,20134,20134
0,39773,39773
0,42509,42509
0,38466,38466
0,14850,14850
0,16288,16288
0,22362,22362
0,10526,10526
1,30723,30723
0,11210,11210
0,16435,16435
0,14538,14538
0,42542,42542
0,31067,31067
0,41249,41249
0,17601,17601
0,34319,34319
0,34804,34804
0,13044,13044
0,16557,16557
0,9722,9722
0,571,571
1,24370,24370
0,15976,15976
1,23444,23444
0,13075,13075
0,23903,23903
0,9594,9594
0,25224,25224
0,1065,1065
0,16130,16130
0,21143,21143
0,19124,19124
0,38681,38681
0,28905,28905
0,10358,10358
0,26326,26326
0,20982,20982
0,22098,22098
0,36355,36355
0,39394,39394
0,12410,12410
0,7048,7048
0,7242,7242
0,15585,15585
0,4602,4602
0,9797,9797
0,11403,11403
0,21507,21507
0,13437,13437
0,16709,16709
0,12016,12016
1,1800,1800
0,36414,36414
0,27489,27489
0,25636,25636
0,41030,41030
0,36394,36394
0,4468,4468
0,23027,23027
0,35686,35686
0,10075,10075
0,16645,16645
0,7040,7040
0,1251,1251
0,4372,4372
0,34658,34658
0,5768,5768
0,39571,39571
0,18090,18090
0,7650,7650
0,24541,24541
0,23736,23736
0,10417,10417
0,15446,15446
0,14709,14709
0,21370,21370
0,9915,9915
0,19217,19217
0,19971,19971
0,13221,13221
0,28959,28959
0,19168,19168
0,17723,17723
0,34302,34302
1,4693,4693
0,36319,36319
0,27726,27726
0,8577,8577
0,9685,9685
0,39474,39474
0,11072,11072
0,36623,36623
0,36839,36839
1,26668,26668
0,35924,35924
0,32778,32778
0,21489,21489
0,35829,35829
0,9424,9424
1,4079,4079
0,24991,24991
0,9203,9203
0,21110,21110
0,9951,9951
0,38521,38521
0,23137,23137
0,7013,7013
0,39703,39703
0,38686,38686
0,42803,42803
0,33094,33094
0,22073,22073
0,41502,41502
0,24833,24833
0,38040,38040
0,19402,19402
0,28409,28409
0,7667,7667
0,40946,40946
0,26642,26642
0,11786,11786
0,19044,19044
0,7685,7685
0,23285,23285
0,30371,30371
0,38468,38468
0,32673,32673
0,41480,41480
0,7611,7611
0,6548,6548
1,14861,14861
0,30884,30884
0,25633,25633
0,32241,32241
0,16266,16266
0,25773,25773
0,16958,16958
1,5907,5907
0,37348,37348
0,30090,30090
0,1548,1548
0,15157,15157
0,17499,17499
1,36248,36248
0,32000,32000
1,12168,12168
0,4245,4245
0,24114,24114
0,32555,32555
0,7424,7424
0,18328,18328
0,31149,31149
0,21840,21840
0,17390,17390
0,31658,31658
1,28059,28059
0,15577,15577
0,11721,11721
0,26906,26906
0,32541,32541
0,21241,21241
1,29509,29509
0,20705,20705
0,34086,34086
0,7755,7755
0,34397,34397
0,39217,39217
0,26021,26021
0,32563,32563
0,4622,4622
0,4100,4100
0,20017,20017
1,10153,10153
0,20912,20912
0,40127,40127
0,15592,15592
1,4608,4608
0,12392,12392
0,14964,14964
0,14247,14247
0,40326,40326
0,13230,13230
0,8210,8210
0,20230,20230
0,28844,28844
0,17121,17121
0,23754,23754
1,40428,40428
0,37592,37592
0,9084,9084
0,4652,4652
0,42644,42644
1,20857,20857
1,25950,25950
0,37467,37467
1,37563,37563
0,25400,25400
0,41737,41737
0,30585,30585
0,27548,27548
0,40094,40094
0,19739,19739
0,41287,41287
0,1104,1104
0,19187,19187
0,18403,18403
0,23139,23139
0,27532,27532
0,7547,7547
0,10189,10189
0,14988,14988
0,3274,3274
0,32445,32445
0,17949,17949
0,36553,36553
0,35758,35758
1,6755,6755
0,3193,3193
0,19094,19094
0,17069,17069
0,12276,12276
0,13079,13079
0,42329,42329
0,2094,2094
0,30578,30578
0,30207,30207
0,32368,32368
0,38189,38189
0,7223,7223
0,5241,5241
0,8628,8628
0,6442,6442
0,32564,32564
0,33659,33659
0,38023,38023
0,21201,21201
0,37523,37523
0,36034,36034
0,11064,11064
0,30920,30920
0,34179,34179
0,28094,28094
0,17107,17107
0,21511,21511
0,21381,21381
0,37953,37953
1,13598,13598
0,17413,17413
0,16249,16249
0,36503,36503
0,41158,41158
0,30774,30774
0,26789,26789
0,10655,10655
0,30401,30401
0,13958,13958
1,20924,20924
0,37549,37549
0,367,367
0,2312,2312
0,31822,31822
0,4669,4669
0,28166,28166
0,28226,28226
0,15054,15054
0,23785,23785
0,21439,21439
0,24412,24412
0,17802,17802
0,6277,6277
0,26157,26157
0,31348,31348
0,37326,37326
0,2973,2973
0,17036,17036
0,36873,36873
0,4723,4723
0,31438,31438
0,34092,34092
0,9821,9821
0,31845,31845
0,25885,25885
0,35371,35371
0,4260,4260
0,36517,36517
0,41238,41238
0,23800,23800
0,26854,26854
0,12811,12811
0,15276,15276
0,4787,4787
0,39711,39711
0,27974,27974
0,6728,6728
0,35201,35201
0,29802,29802
0,30953,30953
0,16441,16441
0,36532,36532
0,18432,18432
0,4748,4748
0,21995,21995
0,25707,25707
0,26096,26096
0,22228,22228
0,32392,32392
0,5403,5403
0,42747,42747
0,3828,3828
1,21493,21493
0,27951,27951
0,19849,19849
0,27727,27727
0,42414,42414
0,36101,36101
0,30329,30329
0,16186,16186
0,27263,27263
0,19160,19160
0,1243,1243
1,29874,29874
0,15988,15988
0,28867,28867
1,18942,18942
0,244,244
0,5285,5285
0,4958,4958
0,32712,32712
0,32686,32686
0,4130,4130
0,23988,23988
0,6364,6364
0,8473,8473
1,30538,30538
0,37456,37456
0,41513,41513
0,29581,29581
0,41155,41155
0,599,599
0,8174,8174
0,1771,1771
0,1045,1045
1,23457,23457
0,7836,7836
0,3610,3610
1,16562,16562
0,38175,38175
0,20354,20354
0,31545,31545
0,40464,40464
0,19881,19881
0,29813,29813
0,4990,4990
0,9653,9653
0,18667,18667
0,28474,28474
0,3870,3870
0,39018,39018
0,2804,2804
0,9168,9168
0,42,42
0,24374,24374
0,14958,14958
0,9887,9887
0,25609,25609
0,40811,40811
1,18067,18067
0,10472,10472
0,32843,32843
0,9927,9927
0,18833,18833
0,25509,25509
0,15153,15153
0,28189,28189
0,7521,7521
1,16036,16036
0,29105,29105
0,1518,1518
0,19700,19700
0,33851,33851
0,38861,38861
0,15641,15641
0,25470,25470
0,2686,2686
0,21474,21474
0,27539,27539
0,27342,27342
0,10776,10776
0,25143,25143
0,23516,23516
0,40204,40204
1,33367,33367
0,42831,42831
0,32762,32762
0,17438,17438
0,12837,12837
0,36037,36037
0,270,270
0,40781,40781
0,2822,2822
0,40008,40008
0,27650,27650
0,3074,3074
1,10021,10021
1,1714,1714
1,41043,41043
0,36200,36200
0,24247,24247
0,30132,30132
0,4080,4080
0,35237,35237
1,23564,23564
0,14140,14140
0,2692,2692
1,35023,35023
0,13854,13854
0,10784,10784
0,31100,31100
0,27044,27044
0,28921,28921
0,25415,25415
0,23828,23828
0,35960,35960
0,16132,16132
0,3968,3968
1,18491,18491
0,35178,35178
0,35407,35407
0,748,748
0,15180,15180
0,23178,23178
0,16499,16499
0,19748,19748
0,7820,7820
0,7911,7911
0,36498,36498
1,12421,12421
0,7132,7132
0,27069,27069
0,42500,42500
0,33661,33661
0,11663,11663
0,13800,13800
0,21828,21828
0,14839,14839
0,24473,24473
0,40891,40891
0,26754,26754
0,7104,7104
0,21977,21977
0,4376,4376
0,9938,9938
0,20663,20663
0,5631,5631
0,13789,13789
0,23209,23209
0,34624,34624
0,7775,7775
0,20068,20068
0,4515,4515
0,18701,18701
0,326,326
0,29019,29019
0,40100,40100
0,14879,14879
0,19745,19745
1,24513,24513
0,35276,35276
0,6859,6859
1,24710,24710
0,1187,1187
0,422,422
0,24064,24064
0,23000,23000
0,41535,41535
1,9610,9610
0,38669,38669
0,40374,40374
0,25713,25713
0,26542,26542
0,33249,33249
0,12361,12361
0,17273,17273
0,1783,1783
0,14583,14583
0,9107,9107
0,40408,40408
0,40367,40367
0,15757,15757
0,3123,3123
0,15802,15802
0,19674,19674
0,26270,26270
0,31010,31010
0,8209,8209
0,29496,29496
1,38820,38820
0,7151,7151
0,19421,19421
0,1322,1322
0,8339,8339
0,33071,33071
0,30689,30689
0,39986,39986
0,29527,29527
1,11225,11225
0,29254,29254
0,30767,30767
0,30637,30637
0,37181,37181
0,32674,32674
0,6778,6778
0,40095,40095
0,31203,31203
0,15695,15695
0,8547,8547
0,2909,2909
0,17045,17045
0,18930,18930
0,22500,22500
0,36029,36029
0,27686,27686
0,16614,16614
0,33581,33581
0,34349,34349
0,32700,32700
0,13412,13412
0,40046,40046
0,22165,22165
0,2585,2585
0,29854,29854
0,16305,16305
0,11315,11315
0,13606,13606
0,12705,12705
0,25426,25426
0,22273,22273
1,22648,22648
0,36222,36222
0,12925,12925
0,41831,41831
0,18815,18815
0,16045,16045
0,20907,20907
0,29516,29516
0,23522,23522
0,27631,27631
0,9910,9910
0,4910,4910
0,25227,25227
0,30789,30789
0,23872,23872
0,9221,9221
0,18799,18799
0,20200,20200
0,12693,12693
1,33474,33474
0,6157,6157
0,29477,29477
0,15647,15647
0,13429,13429
0,37507,37507
0,42661,42661
0,2086,2086
0,15551,15551
0,25304,25304
0,16008,16008
0,10136,10136
0,4781,4781
0,36399,36399
0,22269,22269
0,34935,34935
0,39676,39676
0,40335,40335
0,38869,38869
0,29711,29711
1,34558,34558
0,1951,1951
1,38593,38593
0,24163,24163
1,41164,41164
0,18255,18255
0,23344,23344
0,42250,42250
0,8675,8675
0,25490,25490
0,9515,9515
0,819,819
0,2873,2873
0,16851,16851
1,27486,27486
0,3898,3898
0,32770,32770
0,32682,32682
0,4453,4453
0,23323,23323
0,33437,33437
0,2998,2998
0,5373,5373
0,13872,13872
1,18883,18883
0,13084,13084
0,39928,39928
0,4490,4490
0,9377,9377
0,1747,1747
0,38396,38396
0,23245,23245
0,36963,36963
0,31550,31550
0,12274,12274
0,23726,23726
0,16966,16966
0,37250,37250
0,6985,6985
0,23119,23119
1,26391,26391
0,36519,36519
0,39913,39913
0,34383,34383
1,8779,8779
0,42114,42114
0,1496,1496
0,22678,22678
0,4101,4101
0,16348,16348
0,1375,1375
0,33208,33208
0,14286,14286
0,39290,39290
0,23017,23017
0,32369,32369
0,6685,6685
0,25180,25180
0,9401,9401
0,7670,7670
0,4861,4861
0,5462,5462
0,24291,24291
0,39893,39893
0,7126,7126
0,29572,29572
0,18544,18544
1,1828,1828
0,32716,32716
0,511,511
0,10999,10999
0,25092,25092
0,42278,42278
0,15670,15670
0,12227,12227
0,29897,29897
0,37894,37894
0,12235,12235
0,32297,32297
1,12434,12434
0,28541,28541
0,29026,29026
0,34235,34235
0,23686,23686
0,10217,10217
0,3180,3180
0,2093,2093
0,835,835
0,1763,1763
0,19934,19934
0,28873,28873
0,6681,6681
0,40242,40242
0,31494,31494
0,22416,22416
0,15427,15427
0,3559,3559
0,13676,13676
0,11354,11354
0,38421,38421
0,21811,21811
0,10769,10769
0,2362,2362
0,2329,2329
0,13157,13157
0,14003,14003
0,17675,17675
0,26202,26202
0,20449,20449
0,35589,35589
0,41762,41762
0,31039,31039
0,37274,37274
0,27356,27356
0,39852,39852
0,41122,41122
0,34143,34143
0,35867,35867
0,12874,12874
0,30357,30357
0,4836,4836
0,14716,14716
1,10435,10435
0,21384,21384
0,37631,37631
0,26971,26971
0,25184,25184
1,27084,27084
0,17580,17580
0,14896,14896
0,9626,9626
0,32182,32182
0,10259,10259
0,10004,10004
0,33154,33154
1,41485,41485
0,6420,6420
0,36439,36439
1,34287,34287
0,41161,41161
0,42609,42609
0,5508,5508
0,26501,26501
1,31572,31572
0,33195,33195
1,25436,25436
0,42303,42303
0,19788,19788
0,33036,33036
1,1542,1542
0,31541,31541
0,11778,11778
0,11343,11343
0,12491,12491
0,27775,27775
0,4684,4684
0,18944,18944
1,19201,19201
0,31216,31216
0,22567,22567
0,31803,31803
0,36834,36834
0,2031,2031
0,24745,24745
0,21184,21184
0,24492,24492
0,19154,19154
0,36057,36057
1,16350,16350
0,28265,28265
0,6024,6024
0,10908,10908
0,34844,34844
0,8045,8045
1,13918,13918
1,28592,28592
0,19566,19566
0,41875,41875
0,4675,4675
0,20283,20283
1,3999,3999
0,310,310
0,12962,12962
0,14282,14282
0,15087,15087
0,18232,18232
0,24611,24611
0,4350,4350
0,8011,8011
0,36417,36417
0,9669,9669
0,19096,19096
0,1569,1569
0,36480,36480
0,8283,8283
0,10906,10906
0,31670,31670
0,22575,22575
0,41112,41112
0,25992,25992
0,14423,14423
0,28665,28665
0,10607,10607
0,12345,12345
0,38398,38398
1,23623,23623
0,6688,6688
0,22779,22779
0,3608,3608
0,24282,24282
0,9495,9495
0,13908,13908
0,34439,34439
0,38720,38720
1,9191,9191
0,35832,35832
0,5551,5551
0,15652,15652
1,1978,1978
0,33842,33842
0,41066,41066
0,26181,26181
0,39303,39303
1,3770,3770
0,18582,18582
0,39636,39636
0,37020,37020
0,16947,16947
0,20132,20132
0,1834,1834
0,24857,24857
0,40815,40815
0,18360,18360
0,8745,8745
0,68,68
0,41237,41237
0,25442,25442
0,35400,35400
0,34839,34839
0,28271,28271
0,19494,19494
0,1923,1923
0,3713,3713
1,38032,38032
0,9960,9960
0,34025,34025
0,15574,15574
1,37522,37522
0,42120,42120
1,24480,24480
0,34101,34101
0,41833,41833
0,27504,27504
0,8499,8499
0,1111,1111
0,1327,1327
0,39618,39618
0,10459,10459
1,26133,26133
0,41547,41547
0,28294,28294
0,32777,32777
0,37448,37448
0,8185,8185
1,39897,39897
0,7294,7294
0,24870,24870
0,38183,38183
0,5362,5362
1,37187,37187
0,7839,7839
0,23215,23215
0,5006,5006
0,16451,16451
0,40338,40338
0,38840,38840
0,2615,2615
1,29097,29097
0,9531,9531
0,10673,10673
0,34959,34959
0,3172,3172
0,7930,7930
0,18837,18837
0,42145,42145
0,30426,30426
0,14691,14691
0,33143,33143
1,18994,18994
0,9419,9419
0,19640,19640
1,34414,34414
0,12483,12483
0,10087,10087
0,11849,11849
0,779,779
0,8574,8574
0,15059,15059
0,27704,27704
0,14916,14916
0,18377,18377
0,35298,35298
0,4655,4655
0,15798,15798
0,34075,34075
0,11004,11004
0,36859,36859
0,28909,28909
0,9835,9835
0,23138,23138
0,33753,33753
0,366,366
0,12457,12457
0,2841,2841
1,40234,40234
0,17157,17157
0,6407,6407
0,2320,2320
0,6693,6693
0,16433,16433
1,30002,30002
0,35306,35306
1,26749,26749
0,6566,6566
0,5710,5710
0,4504,4504
0,368,368
1,4939,4939
0,1447,1447
0,25891,25891
0,36401,36401
0,17702,17702
0,12535,12535
0,39435,39435
0,14328,14328
0,15740,15740
0,36854,36854
0,32243,32243
0,15931,15931
0,36534,36534
0,11604,11604
0,17187,17187
0,18036,18036
0,39250,39250
0,22045,22045
0,38131,38131
0,23662,23662
0,38417,38417
0,36946,36946
0,25565,25565
0,24926,24926
0,5798,5798
0,21283,21283
0,2288,2288
0,17665,17665
0,1389,1389
0,31248,31248
0,35285,35285
0,2700,2700
0,24864,24864
0,23882,23882
0,36528,36528
1,27776,27776
0,24216,24216
0,27282,27282
0,21902,21902
0,41469,41469
0,20424,20424
0,7015,7015
0,27883,27883
0,18659,18659
0,23679,23679
0,18131,18131
1,35667,35667
0,36224,36224
0,13410,13410
0,33484,33484
0,30303,30303
0,37885,37885
0,20144,20144
0,13488,13488
0,35410,35410
0,12079,12079
0,13796,13796
0,13495,13495
0,3076,3076
0,41566,41566
0,17511,17511
0,23845,23845
0,42418,42418
0,39604,39604
0,17816,17816
0,19323,19323
0,12399,12399
0,9119,9119
0,36516,36516
0,9108,9108
0,17847,17847
0,37687,37687
0,41231,41231
0,23776,23776
0,23131,23131
0,1253,1253
0,2070,2070
0,13617,13617
0,2787,2787
0,16323,16323
0,41713,41713
0,7768,7768
1,8096,8096
0,886,886
0,14027,14027
0,614,614
0,11388,11388
