id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
2108,41295,Mohammad Ramzan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,36.0,Right-hand bat,"December 25, 1970, Lyallpur (now Faisalabad), Punjab",Right-arm medium,
2162,42599,Saadat Ali,0.0,1.0,78.0,8.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"February 6, 1955, Lahore, Punjab",Right-arm offbreak,
321,6943,Marcus James North,0.0,0.0,5.0,2.0,6.0,0.0,0.0,20.0,1.0,20.0,5.0,4.0,128.0,21.0,1171.0,Left-hand bat,"July 28, 1979, Pakenham, Melbourne, Victoria",Right-arm offbreak,Middle-order batsman
1918,38399,John Trevor Sparling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,11.0,229.0,Right-hand bat,"July 24, 1938, Mount Eden, Auckland",Right-arm offbreak,
2109,41297,Mohammad Wasim,0.0,3.0,76.0,25.0,543.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,192.0,18.0,783.0,Right-hand bat,"August 8, 1977, Rawalpindi, Punjab",Legbreak googly,
2459,46570,John Desmond Nel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,150.0,Right-hand bat,"July 10, 1928, Cape Town, Cape Province",0,
3067,53227,Elquemedo Tonito Willett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,74.0,Left-hand bat,"May 1, 1953, Charlestown, Nevis",Slow left-arm orthodox,
4745,348109,Paul Adriaan van Meekeren,0.0,0.0,15.0,4.0,30.0,0.0,0.0,18.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"January 15, 1993, Amsterdam, Netherlands",Right-arm fast-medium,Bowler
4388,245166,Mudassar Bukhari,0.0,2.0,71.0,46.0,516.0,0.0,0.0,28.0,38.0,157.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 26, 1983, Gujrat, Punjab, Pakistan",Right-arm medium-fast,Allrounder
2631,48458,Ginigalgodage Ramba Ajit de Silva,0.0,0.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,41.0,Left-hand bat,"December 12, 1952, Ambalangoda",Slow left-arm orthodox,
2816,51431,Lionel Sionne Baker,0.0,0.0,11.0,10.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,4.0,23.0,Left-hand bat,"September 6, 1984, Montserrat",Right-arm medium-fast,Bowler
4514,290462,Solomon Farai Mire,1.0,3.0,112.0,41.0,851.0,0.0,2.0,94.0,7.0,249.0,0.0,0.0,47.0,2.0,78.0,Right-hand bat,"August 21, 1989, Harare",Right-arm medium-fast,Batsman
667,13373,Alfred Herbert Harold Gilligan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,71.0,Right-hand bat,"June 29, 1896, Denmark Hill, London",Legbreak,
4381,237310,Athege Roshen Shivanka Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,109.0,12.0,702.0,Right-hand bat,"November 17, 1988, Colombo",Right-arm offbreak,Batsman
1211,24237,John Francis Mooney,0.0,3.0,96.0,64.0,963.0,0.0,0.0,31.0,27.0,231.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"February 10, 1982, Dublin",Right-arm medium,Allrounder
1830,37703,Paul Ernest McEwan,0.0,0.0,41.0,17.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,96.0,Right-hand bat,"December 19, 1953, Christchurch, Canterbury",Right-arm medium,
2493,46784,Dewald Pretorius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,22.0,Right-hand bat,"December 6, 1977, Pretoria, Transvaal",Right-arm fast,Bowler
2142,42066,Naved Latif,1.0,0.0,113.0,11.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,20.0,Right-hand bat,"February 21, 1976, Sargodha, Punjab",Right-arm medium,
4156,55887,Fahim Muntasir Rahman,0.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,52.0,Right-hand bat,"November 1, 1980, Mymensingh, Dhaka",Right-arm offbreak,
1152,23759,Jekon Edness,0.0,1.0,72.0,11.0,252.0,0.0,0.0,9.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"September 13, 1983, Bermuda",0,Batsman
1945,38711,Graham Ellery Vivian,0.0,0.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,110.0,Left-hand bat,"February 28, 1946, Auckland",Legbreak,
2078,41030,Abdul Hafeez Kardar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,93.0,26.0,927.0,Left-hand bat,"January 17, 1925, Lahore, Punjab",Slow left-arm orthodox,
4628,314615,Jonathan Lyndon Carter,0.0,3.0,54.0,28.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"November 16, 1987, Barbados",Right-arm medium,Allrounder
1268,24901,Jan Feiko Kloppenburg,1.0,0.0,121.0,6.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"June 19, 1974, Haarlem",Right-arm medium,
204,6022,Terrence James Jenner,0.0,0.0,12.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,9.0,208.0,Right-hand bat,"September 8, 1944, Mount Lawley, Perth, Western Australia",Legbreak googly,
307,6658,William Henry Moule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,40.0,Right-hand bat,"January 31, 1858, Brighton, Victoria",Right-arm medium,
5162,530773,Pawan Negi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"January 6, 1993, Delhi",Slow left-arm orthodox,Bowler
465,8524,Maurice James Carrick Allom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,14.0,Right-hand bat,"March 23, 1906, Northwood, Middlesex",Right-arm medium-fast,
4522,291088,Zain Abbas,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"April 16, 1986, Pakistan",Right-arm medium,Allrounder
2765,50860,Kaushalya Weeraratne,0.0,0.0,41.0,15.0,160.0,0.0,0.0,20.0,5.0,49.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"January 29, 1981, Gampola",Right-arm medium-fast,
4725,343305,Bilawal Bhatti,0.0,0.0,39.0,10.0,89.0,0.0,0.0,13.0,9.0,23.0,0.0,0.0,32.0,2.0,70.0,Right-hand bat,"September 17, 1991, Muridke, Punjab",Right-arm medium-fast,Bowler
2584,47733,Kenneth George Viljoen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,124.0,27.0,1365.0,Right-hand bat,"May 14, 1910, Windsorton, Cape Province",Right-arm bowler,
882,18023,Paul Andrew Nixon,0.0,0.0,49.0,19.0,297.0,0.0,0.0,31.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"October 21, 1970, Carlisle, Cumberland",0,Top-order batsman
2171,42620,Saleem Elahi,4.0,9.0,135.0,48.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,13.0,436.0,Right-hand bat,"November 21, 1976, Sahiwal, Punjab",Right-arm offbreak,Opening batsman
4131,55740,Edward Charles Rainsford,0.0,0.0,9.0,39.0,55.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 14, 1984, Kadoma, Mashonaland",Right-arm fast-medium,
5583,1158100,Mohammad Hasnain,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"April 5, 2000, Hyderabad",Right-arm fast,Bowler
2570,47623,Ian Jonathan Leonard Trott,4.0,22.0,137.0,68.0,2819.0,0.0,1.0,51.0,7.0,138.0,9.0,19.0,226.0,52.0,3835.0,Right-hand bat,"April 22, 1981, Cape Town, Cape Province",Right-arm medium,Top-order batsman
3040,52962,Devon Sheldon Smith,1.0,5.0,107.0,47.0,1059.0,0.0,2.0,61.0,6.0,203.0,1.0,8.0,108.0,43.0,1760.0,Left-hand bat,"October 21, 1981, Hermitage, Sauters, St Patrick, Grenada",Right-arm offbreak,Opening batsman
166,5652,James Donald Higgs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,111.0,Right-hand bat,"July 11, 1950, Kyabram, Victoria",Legbreak googly,
4215,56097,Samiur Rahman,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 3, 1953, Dacca (now Dhaka, Bangladesh), Pakistan",Right-arm fast-medium,
481,8608,James Michael Anderson,0.0,0.0,28.0,194.0,273.0,0.0,0.0,1.0,19.0,1.0,0.0,1.0,81.0,148.0,1174.0,Left-hand bat,"July 30, 1982, Burnley, Lancashire",Right-arm fast-medium,Bowler
342,7117,Peter Ian Philpott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,93.0,Right-hand bat,"November 21, 1934, Manly, Sydney, New South Wales",Legbreak googly,Allrounder
1296,25092,Nicholas Rayner Dyer,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"June 10, 1969, Edinburgh, Midlothian",Right-arm offbreak,
954,19471,Charles Frederick Root,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Right-hand bat,"April 16, 1890, Somercotes, Derbyshire",Right-arm fast-medium,
4077,55429,Grant William Flower,6.0,40.0,142.0,221.0,6571.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,201.0,67.0,3457.0,Right-hand bat,"December 20, 1970, Salisbury (now Harare)",Slow left-arm orthodox,
4874,389666,Mohammad Abbas,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,63.0,Right-hand bat,"March 10, 1990, Sialkot, Punjab",Right-arm medium-fast,Bowler
5519,1061514,Muhammed Shanil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 20, 1988, Azhiyour, Kerala",Right-arm medium,
637,12814,William Farrimond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,116.0,Right-hand bat,"May 23, 1903, Daisy Hill, Lancashire",0,
2438,46196,Cuan Neil McCarthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,28.0,Right-hand bat,"March 24, 1929, Pietermaritzberg, Natal",Right-arm fast,
4882,393279,Marchant de Lange,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,2.0,9.0,Right-hand bat,"October 13, 1990, Tzaneen, Limpopo",Right-arm fast,Bowler
3037,52955,Victor Humphrey Stollmeyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,96.0,Right-hand bat,"January 24, 1916, Santa Cruz, Trinidad",Legbreak googly,
1994,39002,Anwar Khan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,15.0,Right-hand bat,"December 24, 1955, Karachi, Sind",Right-arm fast-medium,
1948,38735,Kenneth John Wadsworth,1.0,0.0,104.0,13.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,33.0,1010.0,Right-hand bat,"November 30, 1946, Nelson, Nelson",0,
2589,47846,Vaughn Bernard van Jaarsveld,0.0,0.0,5.0,2.0,9.0,0.0,0.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"February 2, 1985, Johannesburg, Transvaal",Right-arm medium,Opening batsman
71,4626,William Henry Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,13.0,Right-hand bat,"September 11, 1849, Maidstone, Kent, England",Legbreak googly,
4919,414973,Oliver James Hairs,0.0,0.0,27.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"April 14, 1991, Redhill, Surrey",Right-arm offbreak,Opening batsman
1170,23794,John Nugent Valentine,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"September 20, 1954, Montreal, Quebec",Left-arm medium,
1790,37234,Roger Meredith Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,31.0,Right-hand bat,"July 27, 1933, Otahuhu, Auckland",Right-arm medium,
2396,45696,Brian Lee Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,102.0,4.0,353.0,Left-hand bat,"March 9, 1944, Durban, Natal",Right-arm medium,
1445,28779,Sourav Chandidas Ganguly,22.0,72.0,183.0,311.0,11363.0,0.0,0.0,0.0,0.0,0.0,16.0,35.0,239.0,113.0,7212.0,Left-hand bat,"July 8, 1972, Calcutta (now Kolkata), Bengal",Right-arm medium,
4184,55976,Mushfiqur Rahman,0.0,0.0,49.0,28.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,232.0,Right-hand bat,"January 10, 1977, Rajshahi",Right-arm fast-medium,
551,10617,Stuart Christopher John Broad,0.0,0.0,45.0,121.0,529.0,0.0,0.0,18.0,56.0,118.0,1.0,12.0,169.0,126.0,3064.0,Left-hand bat,"June 24, 1986, Nottingham",Right-arm fast-medium,Bowler
1149,23755,Saleem Mukuddem,0.0,1.0,57.0,20.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"January 20, 1972, South Africa",Right-arm medium,Allrounder
4044,55259,Arnoldus Mauritius Blignaut,0.0,5.0,63.0,54.0,626.0,0.0,0.0,8.0,1.0,8.0,0.0,6.0,92.0,19.0,886.0,Left-hand bat,"August 1, 1978, Salisbury (now Harare)",Right-arm medium-fast,
2140,42062,Naved Anjum,0.0,0.0,30.0,13.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,44.0,Right-hand bat,"July 27, 1963, Lahore, Punjab",Right-arm fast-medium,
4918,414971,Craig Donald Wallace,0.0,3.0,58.0,22.0,328.0,0.0,0.0,27.0,15.0,136.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"June 27, 1990, Dundee, Angus",0,Wicketkeeper batsman
2925,52202,Tyrell Fabian Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,Left-hand bat,"January 10, 1917, Tunapuna, Trinidad",Left-arm fast,
524,9187,Geoffrey Boycott,1.0,9.0,105.0,36.0,1082.0,0.0,0.0,0.0,0.0,0.0,22.0,42.0,246.0,108.0,8114.0,Right-hand bat,"October 21, 1940, Fitzwilliam, Yorkshire",Right-arm medium,
2240,43701,Zahoor Elahi,0.0,3.0,86.0,14.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,30.0,Right-hand bat,"March 1, 1971, Sahiwal, Punjab",Right-arm medium,
1454,28861,Ghulam Mustafa Guard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,Left-hand bat,"December 12, 1925, Surat, Gujarat",Left-arm fast-medium,
3031,52944,Joseph Stanislaus Solomon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,100.0,27.0,1326.0,Right-hand bat,"August 26, 1930, Port Mourant, Berbice, British Guiana",Legbreak,
2683,49366,Ajith Kosala Kuruppuarachchi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Right-hand bat,"November 1, 1964, Colombo",Left-arm fast-medium,
4498,277914,Jeet Ashok Raval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,132.0,18.0,1037.0,Left-hand bat,"September 22, 1988, Gujarat",Legbreak,Opening batsman
1866,38058,Robert James Nicol,2.0,2.0,146.0,22.0,586.0,0.0,2.0,58.0,21.0,327.0,0.0,0.0,19.0,2.0,28.0,Right-hand bat,"May 28, 1983, Auckland","Right-arm medium, Right-arm offbreak",Opening batsman
4290,220613,Munir Ahmed Dar,0.0,0.0,14.0,2.0,18.0,0.0,0.0,36.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"March 4, 1974, Gujrat, Punjab",Slow left-arm orthodox,Allrounder
1519,30939,Mulvantrai Himmatlal Mankad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,231.0,44.0,2109.0,Right-hand bat,"April 12, 1917, Jamnagar, Gujarat",Slow left-arm orthodox,
4198,56038,Nasir Ahmed,0.0,0.0,11.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"January 1, 1964, Dacca",0,
488,8962,John Christopher Balderstone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,39.0,Right-hand bat,"November 16, 1940, Longwood, Huddersfield, Yorkshire",Slow left-arm orthodox,
1588,33044,Sagi Lakshmi Venkatapathy Raju,0.0,0.0,8.0,53.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,240.0,Right-hand bat,"July 9, 1969, Alamuru, Hyderabad, Andhra Pradesh",Slow left-arm orthodox,
2075,40926,Junaid Zia,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 11, 1983, Lahore, Punjab",Right-arm medium-fast,
2492,46782,Albert William Powell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,16.0,Right-hand bat,"July 18, 1873, Kimberley, Cape Province",Right-arm bowler,
2665,49178,Herath Mudiyanselage Rangana Keerthi Bandara Herath,0.0,0.0,17.0,71.0,140.0,0.0,0.0,3.0,17.0,8.0,0.0,3.0,80.0,93.0,1699.0,Left-hand bat,"March 19, 1978, Kurunegala",Slow left-arm orthodox,Bowler
4709,333782,Timm van der Gugten,0.0,0.0,2.0,4.0,4.0,0.0,0.0,13.0,29.0,69.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"February 25, 1991, Hornsby, Upper North Shore, Sydney",Right-arm fast-medium,Bowler
2678,49356,Ruwan Senani Kalpage,0.0,1.0,51.0,86.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,11.0,294.0,Left-hand bat,"February 19, 1970, Kandy",Right-arm offbreak,
5148,524253,Norman Vanua,0.0,0.0,35.0,14.0,150.0,0.0,0.0,29.0,12.0,150.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 2, 1993",Right-arm medium,Bowler
105,5117,Kenneth Humphrey Eastwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,Left-hand bat,"November 23, 1935, Chatswood, Sydney, New South Wales",Slow left-arm chinaman,
4916,414966,Michael Alexander Leask,0.0,3.0,59.0,30.0,435.0,0.0,1.0,58.0,23.0,169.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"October 29, 1990, Aberdeen",Right-arm offbreak,Allrounder
2104,41285,Mohammad Hussain,0.0,0.0,31.0,14.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,18.0,Left-hand bat,"October 8, 1976, Lahore, Punjab",Slow left-arm orthodox,
5509,1015399,Ziaur Rahman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"October 17, 1998, Khost",Right-arm medium-fast,
2806,51242,Michael Robin Bynoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,111.0,Right-hand bat,"February 23, 1941, Alleynedale, Black Rock, St Michael, Barbados",Left-arm medium,
4909,412321,Stuart James Chalmers,0.0,0.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"November 18, 1982, Edinburgh, Midlothian",Right-arm medium-fast,Bowler
3018,52926,Benjamin James Sealey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,41.0,Right-hand bat,"August 12, 1899, St Joseph, Trinidad",Right-arm medium,
1468,29543,Jamshed Khudadad Irani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,Right-hand bat,"August 18, 1923, Karachi, Sind",0,
2787,51209,Leonard Baichan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105.0,3.0,184.0,Left-hand bat,"May 12, 1946, Rose Hall, Berbice, British Guiana",Right-arm medium,
4204,56059,Mohammed Nazimuddin,0.0,0.0,47.0,11.0,147.0,0.0,1.0,81.0,7.0,178.0,0.0,1.0,78.0,3.0,125.0,Right-hand bat,"October 1, 1985",Right-arm medium,Batsman
2985,52675,Nehemiah Odolphus Perry,0.0,1.0,52.0,21.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,74.0,Right-hand bat,"June 16, 1968, Jamaica",Right-arm offbreak,
3073,53235,Kenneth Leslie Wishart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,52.0,Left-hand bat,"November 28, 1908, Georgetown, Demerara, British Guiana",0,
1915,38396,Ian David Stockley Smith,0.0,3.0,62.0,98.0,1055.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,173.0,63.0,1815.0,Right-hand bat,"February 28, 1957, Nelson, Nelson",Right-arm bowler,
355,7334,Arthur John Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,9.0,403.0,Right-hand bat,"July 24, 1888, Sevenhill, Clare, South Australia",0,
887,18256,Christopher Middleton Old,0.0,1.0,51.0,32.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,46.0,845.0,Left-hand bat,"December 22, 1948, Middlesbrough, Yorkshire",Right-arm fast-medium,
2664,49131,Peter David Heyn,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"June 26, 1945, Colombo",Right-arm medium,
930,19314,Neal Victor Radford,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,21.0,Right-hand bat,"June 7, 1957, Luanshya, Northern Rhodesia",Right-arm fast-medium,
4975,436677,Soumya Sarkar,2.0,7.0,127.0,41.0,1274.0,0.0,1.0,51.0,41.0,718.0,1.0,4.0,149.0,14.0,786.0,Left-hand bat,"February 25, 1993, Satkhira",Right-arm medium-fast,Middle-order batsman
870,17111,John Brian Mortimore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,9.0,243.0,Right-hand bat,"May 14, 1933, Southmead, Bristol",Right-arm offbreak,
1090,22301,Ian James Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,129.0,Left-hand bat,"September 30, 1972, Plymouth, Devon",Right-arm medium,
2046,40373,Hanif Mohammad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,337.0,55.0,3915.0,Right-hand bat,"December 21, 1934, Junagadh, Gujarat, India",Right-arm offbreak,
309,6669,William Lloyd Murdoch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,211.0,19.0,908.0,Right-hand bat,"October 18, 1854, Sandhurst, Victoria",0,
4177,55965,Mafizur Rahman,0.0,0.0,16.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"November 10, 1978, Madaripur",Right-arm fast-medium,
43,4250,Frederick John Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,Right-hand bat,"November 2, 1865, Collingwood, Melbourne, Victoria",0,
2942,52300,Eion Katchay,0.0,0.0,12.0,5.0,23.0,0.0,0.0,8.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 8, 1977, Georgetown, Guyana",Right-arm fast-medium,Bowler
2916,52067,Anthony Bourne Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Left-hand bat,"August 27, 1946, Lower Collymore Rock, St Michael, Barbados",Right-arm offbreak,
2722,50241,Anura Nandana Ranasinghe,0.0,1.0,51.0,9.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,2.0,88.0,Right-hand bat,"October 13, 1956, Kalutara","Left-arm medium, Slow left-arm orthodox",
2226,43553,Wasim Hasan Raja,0.0,2.0,60.0,54.0,782.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,125.0,57.0,2821.0,Left-hand bat,"July 3, 1952, Multan, Punjab",Legbreak googly,
2773,51101,Franz Copeland Murray Alexander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,108.0,25.0,961.0,Right-hand bat,"November 2, 1928, Kingston, Jamaica",0,
2278,44102,Andre Cornelius Botha,0.0,2.0,56.0,42.0,666.0,0.0,0.0,38.0,14.0,130.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"September 12, 1975, Johannesburg, Transvaal",Right-arm medium,Allrounder
3014,52918,Austin Conroy Lenroy Richards,0.0,0.0,2.0,1.0,2.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"November 14, 1983, Freetown, Antigua",Right-arm medium,Batsman
4961,429981,Mohammad Irfan,0.0,0.0,12.0,60.0,48.0,0.0,0.0,2.0,20.0,4.0,0.0,0.0,14.0,4.0,28.0,Right-hand bat,"June 6, 1982, Gaggu Mandi, Punjab",Left-arm fast,Bowler
